,HstackSize,NeedleSize,NeedleType,StartSam,dSNR,entropy_hex,file_name,sigma,start_window,norm_entropy
374,1000000,250000,sine,228932,0.5,b'FFADC2D14E1C19BD',0.5db_10.0sigma_haystacks/2018-03-30_194617__435.txt,10.0,b'000000000003FF49',0.9987451325415438
375,1000000,250000,sine,728036,0.5,b'FFAA2A1B53F2F76E',0.5db_10.0sigma_haystacks/2018-03-30_194617__436.txt,10.0,b'00000000000D434A',0.9986902538984842
376,1000000,250000,sine,301191,0.5,b'FFBA857778D6E9AE',0.5db_10.0sigma_haystacks/2018-03-30_194617__437.txt,10.0,b'000000000004BBE1',0.9989398400001296
377,1000000,250000,sine,351755,0.5,b'FFF3186B7A958389',0.5db_10.0sigma_haystacks/2018-03-30_194617__438.txt,10.0,b'00000000000661A3',0.9998030912780305
378,1000000,250000,sine,422385,0.5,b'FFD62C2688B85076',0.5db_10.0sigma_haystacks/2018-03-30_194617__439.txt,10.0,b'000000000006CEA3',0.9993617624356557
379,1000000,250000,sine,205888,0.5,b'FFDAA810EFCB4860',0.5db_10.0sigma_haystacks/2018-03-30_194617__44.txt,10.0,b'0000000000061A46',0.999430183539329
380,1000000,250000,sine,364838,0.5,b'FFDF12DBEB6CC038',0.5db_10.0sigma_haystacks/2018-03-30_194617__440.txt,10.0,b'000000000008B395',0.999497584048572
381,1000000,250000,sine,313602,0.5,b'FFF35A163141308E',0.5db_10.0sigma_haystacks/2018-03-30_194617__441.txt,10.0,b'00000000000AFAC7',0.9998070053272883
382,1000000,250000,sine,342206,0.5,b'FFE557F0B8806B76',0.5db_10.0sigma_haystacks/2018-03-30_194617__442.txt,10.0,b'00000000000543C8',0.9995932543465657
383,1000000,250000,sine,167874,0.5,b'FFF3BDDE42F45D21',0.5db_10.0sigma_haystacks/2018-03-30_194617__443.txt,10.0,b'0000000000000000',0.9998129527693478
384,1000000,250000,sine,37541,0.5,b'FFF346DF65F76D1C',0.5db_10.0sigma_haystacks/2018-03-30_194617__444.txt,10.0,b'0000000000000000',0.9998058600812934
385,1000000,250000,sine,527739,0.5,b'FFF3418AD5AD2B34',0.5db_10.0sigma_haystacks/2018-03-30_194617__445.txt,10.0,b'00000000000B0E9A',0.9998055423690643
386,1000000,250000,sine,212459,0.5,b'FFF34DC395E73AED',0.5db_10.0sigma_haystacks/2018-03-30_194617__446.txt,10.0,b'0000000000000000',0.9998062708381469
387,1000000,250000,sine,268246,0.5,b'FFD7247990D084D7',0.5db_10.0sigma_haystacks/2018-03-30_194617__447.txt,10.0,b'000000000006317F',0.9993765637198654
388,1000000,250000,sine,118600,0.5,b'FFF358551EE31C5F',0.5db_10.0sigma_haystacks/2018-03-30_194617__448.txt,10.0,b'00000000000B8B94',0.9998069007696242
389,1000000,250000,sine,431656,0.5,b'FFEED3931E8386CA',0.5db_10.0sigma_haystacks/2018-03-30_194617__449.txt,10.0,b'0000000000087F20',0.9997379526307794
390,1000000,250000,sine,599439,0.5,b'FFDE816AE85E7D4F',0.5db_10.0sigma_haystacks/2018-03-30_194617__45.txt,10.0,b'000000000009E7B5',0.9994889150624378
391,1000000,250000,sine,558800,0.5,b'FFF07BCDF2E48629',0.5db_10.0sigma_haystacks/2018-03-30_194617__450.txt,10.0,b'00000000000AA5BE',0.999763238697499
392,1000000,250000,sine,717088,0.5,b'FFEDBAA919D7304C',0.5db_10.0sigma_haystacks/2018-03-30_194617__451.txt,10.0,b'00000000000DC8BC',0.9997212088436214
393,1000000,250000,sine,438172,0.5,b'FFC265525D2D8C32',0.5db_10.0sigma_haystacks/2018-03-30_194617__452.txt,10.0,b'000000000008C5B6',0.999059994324105
394,1000000,250000,sine,326315,0.5,b'FFA0BFED072F40E6',0.5db_10.0sigma_haystacks/2018-03-30_194617__453.txt,10.0,b'00000000000519E1',0.998546595924549
395,1000000,250000,sine,459748,0.5,b'FFAE088605927C08',0.5db_10.0sigma_haystacks/2018-03-30_194617__454.txt,10.0,b'00000000000739F3',0.9987492873384074
396,1000000,250000,sine,540785,0.5,b'FFF2D6280DA534EA',0.5db_10.0sigma_haystacks/2018-03-30_194617__455.txt,10.0,b'000000000008064D',0.9997991416727431
397,1000000,250000,sine,59616,0.5,b'FFF298271F99D922',0.5db_10.0sigma_haystacks/2018-03-30_194617__456.txt,10.0,b'0000000000000000',0.9997954459682669
398,1000000,250000,sine,515871,0.5,b'FFF3C1684EBA4DE2',0.5db_10.0sigma_haystacks/2018-03-30_194617__457.txt,10.0,b'000000000006B6DD',0.9998131637246186
399,1000000,250000,sine,11243,0.5,b'FFB94CAD057DEDC1',0.5db_10.0sigma_haystacks/2018-03-30_194617__458.txt,10.0,b'000000000002C83F',0.9989211962142617
400,1000000,250000,sine,597906,0.5,b'FFF31D396695809B',0.5db_10.0sigma_haystacks/2018-03-30_194617__459.txt,10.0,b'000000000003CE05',0.9998033776415323
401,1000000,250000,sine,101034,0.5,b'FFF39E604009BE4E',0.5db_10.0sigma_haystacks/2018-03-30_194617__46.txt,10.0,b'000000000007A775',0.9998110756860461
402,1000000,250000,sine,534651,0.5,b'FFAF975D26223F46',0.5db_10.0sigma_haystacks/2018-03-30_194617__460.txt,10.0,b'000000000009178B',0.9987730600752309
403,1000000,250000,sine,735947,0.5,b'FFF3D9C65473B8D1',0.5db_10.0sigma_haystacks/2018-03-30_194617__461.txt,10.0,b'0000000000000000',0.9998146161273799
404,1000000,250000,sine,551569,0.5,b'FFD555E27CF198D5',0.5db_10.0sigma_haystacks/2018-03-30_194617__462.txt,10.0,b'00000000000AE69B',0.9993489911984795
405,1000000,250000,sine,545986,0.5,b'FFB99E538E8ABE14',0.5db_10.0sigma_haystacks/2018-03-30_194617__463.txt,10.0,b'000000000009B190',0.9989260629650216
406,1000000,250000,sine,146137,0.5,b'FFEA3A41CC255D9B',0.5db_10.0sigma_haystacks/2018-03-30_194617__464.txt,10.0,b'000000000004CABA',0.9996677790296835
407,1000000,250000,sine,454023,0.5,b'FFA9D5B74D0FD0EB',0.5db_10.0sigma_haystacks/2018-03-30_194617__465.txt,10.0,b'00000000000A69CF',0.9986852238189947
408,1000000,250000,sine,614409,0.5,b'FFB9CE56F5803A9E',0.5db_10.0sigma_haystacks/2018-03-30_194617__466.txt,10.0,b'00000000000BE4A8',0.9989289247801033
409,1000000,250000,sine,562540,0.5,b'FFB1EA4AEB801F32',0.5db_10.0sigma_haystacks/2018-03-30_194617__467.txt,10.0,b'000000000009FFEF',0.998808520594594
410,1000000,250000,sine,274119,0.5,b'FFDD6F63BD2B05AA',0.5db_10.0sigma_haystacks/2018-03-30_194617__468.txt,10.0,b'0000000000060F55',0.9994725817206637
411,1000000,250000,sine,27322,0.5,b'FFABB07EB7601CC7',0.5db_10.0sigma_haystacks/2018-03-30_194617__469.txt,10.0,b'00000000000230AF',0.9987135228506081
412,1000000,250000,sine,333829,0.5,b'FFD779D56DE129DD',0.5db_10.0sigma_haystacks/2018-03-30_194617__47.txt,10.0,b'00000000000770A7',0.9993816515033173
413,1000000,250000,sine,312307,0.5,b'FFC238F0538538F2',0.5db_10.0sigma_haystacks/2018-03-30_194617__470.txt,10.0,b'0000000000072026',0.9990573488935482
414,1000000,250000,sine,666602,0.5,b'FFE62DE3638F8E4A',0.5db_10.0sigma_haystacks/2018-03-30_194617__471.txt,10.0,b'00000000000DE7E9',0.999606006636496
415,1000000,250000,sine,731451,0.5,b'FFBD2DEFCA214BE9',0.5db_10.0sigma_haystacks/2018-03-30_194617__472.txt,10.0,b'00000000000D2C50',0.9989803991721874
416,1000000,250000,sine,249742,0.5,b'FFD92478576EA042',0.5db_10.0sigma_haystacks/2018-03-30_194617__473.txt,10.0,b'0000000000076844',0.9994070810129707
417,1000000,250000,sine,113396,0.5,b'FFF096C1BC83D49B',0.5db_10.0sigma_haystacks/2018-03-30_194617__474.txt,10.0,b'0000000000029111',0.9997648451794839
418,1000000,250000,sine,423630,0.5,b'FFDEC07D9FDF363A',0.5db_10.0sigma_haystacks/2018-03-30_194617__475.txt,10.0,b'000000000006FB29',0.999492674512905
419,1000000,250000,sine,666533,0.5,b'FFF34162EE68F5D2',0.5db_10.0sigma_haystacks/2018-03-30_194617__476.txt,10.0,b'0000000000084CF4',0.9998055330783336
420,1000000,250000,sine,217194,0.5,b'FFF0C285C3FC3272',0.5db_10.0sigma_haystacks/2018-03-30_194617__477.txt,10.0,b'000000000006CFB2',0.9997674538208094
421,1000000,250000,sine,280349,0.5,b'FFEE568FA1093842',0.5db_10.0sigma_haystacks/2018-03-30_194617__478.txt,10.0,b'000000000004F204',0.9997305012375691
422,1000000,250000,sine,580430,0.5,b'FFC18E4F57359621',0.5db_10.0sigma_haystacks/2018-03-30_194617__479.txt,10.0,b'00000000000A5907',0.9990471786215579
423,1000000,250000,sine,225749,0.5,b'FFF40AEAF61C595C',0.5db_10.0sigma_haystacks/2018-03-30_194617__48.txt,10.0,b'00000000000A3A12',0.9998175452839048
424,1000000,250000,sine,260479,0.5,b'FFE98E907BA81D59',0.5db_10.0sigma_haystacks/2018-03-30_194617__480.txt,10.0,b'00000000000534D0',0.9996575453511984
425,1000000,250000,sine,417701,0.5,b'FFF36EC98C30BB1A',0.5db_10.0sigma_haystacks/2018-03-30_194617__481.txt,10.0,b'0000000000000000',0.9998082391795745
426,1000000,250000,sine,632308,0.5,b'FFF2AB9F9B94F531',0.5db_10.0sigma_haystacks/2018-03-30_194617__482.txt,10.0,b'0000000000000000',0.9997966065089549
427,1000000,250000,sine,519363,0.5,b'FFF2979D3620B147',0.5db_10.0sigma_haystacks/2018-03-30_194617__483.txt,10.0,b'0000000000000000',0.999795413858126
428,1000000,250000,sine,251422,0.5,b'FFBF1B4CF890D7EF',0.5db_10.0sigma_haystacks/2018-03-30_194617__484.txt,10.0,b'000000000005A5B0',0.9990098059575446
429,1000000,250000,sine,473473,0.5,b'FFF37643E11A9B59',0.5db_10.0sigma_haystacks/2018-03-30_194617__485.txt,10.0,b'000000000008606E',0.9998086848946549
430,1000000,250000,sine,683923,0.5,b'FFF306022D6343DA',0.5db_10.0sigma_haystacks/2018-03-30_194617__486.txt,10.0,b'000000000001A813',0.9998019938769973
431,1000000,250000,sine,602902,0.5,b'FFF4234CE68C93E3',0.5db_10.0sigma_haystacks/2018-03-30_194617__487.txt,10.0,b'00000000000DE2F0',0.9998189985986292
432,1000000,250000,sine,680784,0.5,b'FFCD8049BA884F5F',0.5db_10.0sigma_haystacks/2018-03-30_194617__488.txt,10.0,b'00000000000AC370',0.999229448318631
433,1000000,250000,sine,584466,0.5,b'FFF2767EFC10CFCA',0.5db_10.0sigma_haystacks/2018-03-30_194617__489.txt,10.0,b'00000000000A0741',0.999793439867122
434,1000000,250000,sine,388852,0.5,b'FFF351331B0FF4C8',0.5db_10.0sigma_haystacks/2018-03-30_194617__49.txt,10.0,b'0000000000000000',0.9998064756173902
435,1000000,250000,sine,221213,0.5,b'FFA6D67312E07DBC',0.5db_10.0sigma_haystacks/2018-03-30_194617__490.txt,10.0,b'00000000000473E0',0.9986394911710494
436,1000000,250000,sine,496363,0.5,b'FFA93B50C41D15B8',0.5db_10.0sigma_haystacks/2018-03-30_194617__491.txt,10.0,b'00000000000B3546',0.9986760208304201
437,1000000,250000,sine,640841,0.5,b'FFF0EA3E600C98C2',0.5db_10.0sigma_haystacks/2018-03-30_194617__492.txt,10.0,b'00000000000ACFF9',0.9997698213847336
438,1000000,250000,sine,271243,0.5,b'FFF25C3A235C133B',0.5db_10.0sigma_haystacks/2018-03-30_194617__493.txt,10.0,b'00000000000CC5E2',0.999791874116781
439,1000000,250000,sine,691484,0.5,b'FFF3E5A9E30E7E8C',0.5db_10.0sigma_haystacks/2018-03-30_194617__494.txt,10.0,b'00000000000EEEA6',0.9998153247607267
440,1000000,250000,sine,675720,0.5,b'FFABF0C56BDDF49D',0.5db_10.0sigma_haystacks/2018-03-30_194617__495.txt,10.0,b'00000000000DFB8E',0.9987173540101749
441,1000000,250000,sine,116870,0.5,b'FFF31F868F8312FC',0.5db_10.0sigma_haystacks/2018-03-30_194617__496.txt,10.0,b'0000000000000000',0.9998035148160052
442,1000000,250000,sine,231480,0.5,b'FFA5F384E96A06AD',0.5db_10.0sigma_haystacks/2018-03-30_194617__497.txt,10.0,b'0000000000046A2A',0.9986259650699268
443,1000000,250000,sine,196853,0.5,b'FFB97B7C9286E2CC',0.5db_10.0sigma_haystacks/2018-03-30_194617__498.txt,10.0,b'000000000003E36C',0.9989239863521351
444,1000000,250000,sine,226808,0.5,b'FFC88637E832CAC3',0.5db_10.0sigma_haystacks/2018-03-30_194617__499.txt,10.0,b'0000000000052647',0.9991535078517685
445,1000000,250000,sine,162592,0.5,b'FFF307E3C1B22A02',0.5db_10.0sigma_haystacks/2018-03-30_194617__5.txt,10.0,b'0000000000000000',0.9998021060034225
446,1000000,250000,sine,231475,0.5,b'FFF355D15834412F',0.5db_10.0sigma_haystacks/2018-03-30_194617__50.txt,10.0,b'000000000006C2C7',0.9998067508788191
447,1000000,250000,sine,38627,0.5,b'FFF1357F47650CDF',0.5db_10.0sigma_haystacks/2018-03-30_194617__500.txt,10.0,b'0000000000000000',0.9997743068446605
448,1000000,250000,sine,488573,0.5,b'FFF38C8A15F5A7EE',0.5db_10.0sigma_haystacks/2018-03-30_194617__501.txt,10.0,b'0000000000000000',0.999810012543057
449,1000000,250000,sine,294614,0.5,b'FFBCAE2D0CE23104',0.5db_10.0sigma_haystacks/2018-03-30_194617__502.txt,10.0,b'000000000005833E',0.9989727840410374
450,1000000,250000,sine,525125,0.5,b'FFC1D37244BBC252',0.5db_10.0sigma_haystacks/2018-03-30_194617__503.txt,10.0,b'00000000000B5E26',0.9990512994743161
451,1000000,250000,sine,618851,0.5,b'FFF32356D48CED2C',0.5db_10.0sigma_haystacks/2018-03-30_194617__504.txt,10.0,b'00000000000531AF',0.9998037421215036
452,1000000,250000,sine,208383,0.5,b'FFB3BD35FBD0F19F',0.5db_10.0sigma_haystacks/2018-03-30_194617__505.txt,10.0,b'00000000000586C1',0.9988363510890996
453,1000000,250000,sine,9586,0.5,b'FFECD15717FB6F42',0.5db_10.0sigma_haystacks/2018-03-30_194617__506.txt,10.0,b'000000000001FB5A',0.9997073018675857
454,1000000,250000,sine,263830,0.5,b'FFB95AF00270B460',0.5db_10.0sigma_haystacks/2018-03-30_194617__507.txt,10.0,b'0000000000066485',0.9989220462761662
455,1000000,250000,sine,228134,0.5,b'FFF1FDBD7CF6A9B2',0.5db_10.0sigma_haystacks/2018-03-30_194617__508.txt,10.0,b'000000000008F169',0.999786242257836
456,1000000,250000,sine,486402,0.5,b'FFD7897C1E76E7B9',0.5db_10.0sigma_haystacks/2018-03-30_194617__509.txt,10.0,b'000000000008ABBB',0.9993825843834788
457,1000000,250000,sine,167767,0.5,b'FFF202C2E2E584B4',0.5db_10.0sigma_haystacks/2018-03-30_194617__51.txt,10.0,b'0000000000029064',0.9997865415379207
458,1000000,250000,sine,704053,0.5,b'FFD55BEF2C56CC74',0.5db_10.0sigma_haystacks/2018-03-30_194617__510.txt,10.0,b'00000000000BA0AB',0.9993493517798371
459,1000000,250000,sine,122075,0.5,b'FFCD536A8FE5A0F1',0.5db_10.0sigma_haystacks/2018-03-30_194617__511.txt,10.0,b'00000000000346FA',0.9992267737542506
460,1000000,250000,sine,450773,0.5,b'FFF3AB302FFCD253',0.5db_10.0sigma_haystacks/2018-03-30_194617__512.txt,10.0,b'000000000002E543',0.9998118393559594
461,1000000,250000,sine,679950,0.5,b'FFEF7690C96CF257',0.5db_10.0sigma_haystacks/2018-03-30_194617__513.txt,10.0,b'00000000000D4FBE',0.9997476676448291
462,1000000,250000,sine,590772,0.5,b'FFF2F3A1C933930B',0.5db_10.0sigma_haystacks/2018-03-30_194617__514.txt,10.0,b'00000000000C6058',0.9998008985505307
463,1000000,250000,sine,608977,0.5,b'FFE8995E930FF4D9',0.5db_10.0sigma_haystacks/2018-03-30_194617__515.txt,10.0,b'00000000000D0689',0.9996429305929836
464,1000000,250000,sine,463848,0.5,b'FFF375EC39304A01',0.5db_10.0sigma_haystacks/2018-03-30_194617__516.txt,10.0,b'00000000000C876D',0.9998086644856709
465,1000000,250000,sine,539436,0.5,b'FFC99415A0532C24',0.5db_10.0sigma_haystacks/2018-03-30_194617__517.txt,10.0,b'000000000009C80B',0.9991695931242475
466,1000000,250000,sine,497183,0.5,b'FFCFF704C3A960D6',0.5db_10.0sigma_haystacks/2018-03-30_194617__518.txt,10.0,b'000000000008C87B',0.9992670427924728
467,1000000,250000,sine,355782,0.5,b'FFF455AEBE4CD714',0.5db_10.0sigma_haystacks/2018-03-30_194617__519.txt,10.0,b'0000000000039F57',0.9998220016116649
468,1000000,250000,sine,703229,0.5,b'FFB015267219EB1F',0.5db_10.0sigma_haystacks/2018-03-30_194617__52.txt,10.0,b'00000000000E6D16',0.9987805575238792
469,1000000,250000,sine,211950,0.5,b'FFEF6455CE20D3C0',0.5db_10.0sigma_haystacks/2018-03-30_194617__520.txt,10.0,b'000000000006D685',0.9997465810284922
470,1000000,250000,sine,636031,0.5,b'FFAF5743E7B79C04',0.5db_10.0sigma_haystacks/2018-03-30_194617__521.txt,10.0,b'00000000000A87C2',0.9987692395004317
471,1000000,250000,sine,737895,0.5,b'FFEA5958E372E3AB',0.5db_10.0sigma_haystacks/2018-03-30_194617__522.txt,10.0,b'00000000000BFA7A',0.9996696321499701
472,1000000,250000,sine,94429,0.5,b'FFE70C19ED253597',0.5db_10.0sigma_haystacks/2018-03-30_194617__523.txt,10.0,b'000000000003A62D',0.9996192515656234
473,1000000,250000,sine,640716,0.5,b'FFEA60CECBD6C49D',0.5db_10.0sigma_haystacks/2018-03-30_194617__524.txt,10.0,b'00000000000A6C8A',0.9996700768350265
474,1000000,250000,sine,714131,0.5,b'FFB34DF539631EBF',0.5db_10.0sigma_haystacks/2018-03-30_194617__525.txt,10.0,b'00000000000E20A7',0.9988297198955363
475,1000000,250000,sine,194302,0.5,b'FFEFF4984ABA35CD',0.5db_10.0sigma_haystacks/2018-03-30_194617__526.txt,10.0,b'000000000004EF30',0.9997551795774847
476,1000000,250000,sine,656478,0.5,b'FFB183A98BDABAA4',0.5db_10.0sigma_haystacks/2018-03-30_194617__527.txt,10.0,b'00000000000C1516',0.9988024033481037
477,1000000,250000,sine,238061,0.5,b'FFBAEA44CD498BC6',0.5db_10.0sigma_haystacks/2018-03-30_194617__528.txt,10.0,b'00000000000743E3',0.9989458482716939
478,1000000,250000,sine,446025,0.5,b'FFAE2F80DBF40190',0.5db_10.0sigma_haystacks/2018-03-30_194617__529.txt,10.0,b'0000000000070636',0.998751610717548
479,1000000,250000,sine,17139,0.5,b'FFF326DBCCF751E5',0.5db_10.0sigma_haystacks/2018-03-30_194617__53.txt,10.0,b'0000000000035384',0.9998039518950155
480,1000000,250000,sine,487349,0.5,b'FFD9CBE788BB4A02',0.5db_10.0sigma_haystacks/2018-03-30_194617__530.txt,10.0,b'00000000000838F7',0.9994170608776872
481,1000000,250000,sine,238232,0.5,b'FFF29F1CF013ED18',0.5db_10.0sigma_haystacks/2018-03-30_194617__531.txt,10.0,b'0000000000000000',0.9997958608292519
482,1000000,250000,sine,736486,0.5,b'FFF2BE3828E7937F',0.5db_10.0sigma_haystacks/2018-03-30_194617__532.txt,10.0,b'00000000000E5924',0.9997977149113508
483,1000000,250000,sine,295188,0.5,b'FFF272AED15CEEA5',0.5db_10.0sigma_haystacks/2018-03-30_194617__533.txt,10.0,b'000000000006B177',0.999793212585576
484,1000000,250000,sine,619501,0.5,b'FFEB12DA9250056C',0.5db_10.0sigma_haystacks/2018-03-30_194617__534.txt,10.0,b'00000000000A7160',0.9996806892034443
485,1000000,250000,sine,233596,0.5,b'FFF0EF2E77BD93DA',0.5db_10.0sigma_haystacks/2018-03-30_194617__535.txt,10.0,b'0000000000000000',0.9997701157042143
486,1000000,250000,sine,713913,0.5,b'FFE4B62C663B2FBE',0.5db_10.0sigma_haystacks/2018-03-30_194617__536.txt,10.0,b'00000000000B7A4B',0.9995836122891262
487,1000000,250000,sine,618742,0.5,b'FFF31B076BB6213A',0.5db_10.0sigma_haystacks/2018-03-30_194617__537.txt,10.0,b'00000000000ADEE2',0.9998032467953739
488,1000000,250000,sine,126883,0.5,b'FFF296C8DBF53F8C',0.5db_10.0sigma_haystacks/2018-03-30_194617__538.txt,10.0,b'0000000000000000',0.9997953644160207
489,1000000,250000,sine,745926,0.5,b'FFDFF73E364B5630',0.5db_10.0sigma_haystacks/2018-03-30_194617__539.txt,10.0,b'00000000000E7DCA',0.9995111967930773
490,1000000,250000,sine,526364,0.5,b'FFEC1B7D42696A3D',0.5db_10.0sigma_haystacks/2018-03-30_194617__54.txt,10.0,b'00000000000A52F2',0.9996964627083905
491,1000000,250000,sine,568701,0.5,b'FFD1DFB01C3D9716',0.5db_10.0sigma_haystacks/2018-03-30_194617__540.txt,10.0,b'000000000009A741',0.9992961697537254
492,1000000,250000,sine,730029,0.5,b'FFE2FCCF180FB3B4',0.5db_10.0sigma_haystacks/2018-03-30_194617__541.txt,10.0,b'00000000000E8C65',0.9995573049164352
493,1000000,250000,sine,296936,0.5,b'FFE6E253D6DFF865',0.5db_10.0sigma_haystacks/2018-03-30_194617__542.txt,10.0,b'000000000006ACD5',0.9996167616544652
494,1000000,250000,sine,30763,0.5,b'FFF34059E1188855',0.5db_10.0sigma_haystacks/2018-03-30_194617__543.txt,10.0,b'0000000000026577',0.9998054713661039
495,1000000,250000,sine,614496,0.5,b'FFD42A1B360F6693',0.5db_10.0sigma_haystacks/2018-03-30_194617__544.txt,10.0,b'00000000000B556A',0.9993311230119254
496,1000000,250000,sine,464485,0.5,b'FFF3BAD0046D802C',0.5db_10.0sigma_haystacks/2018-03-30_194617__545.txt,10.0,b'0000000000000000',0.9998127706389166
497,1000000,250000,sine,69515,0.5,b'FFF1A52D483CA8A1',0.5db_10.0sigma_haystacks/2018-03-30_194617__546.txt,10.0,b'0000000000036D7C',0.9997809634735285
498,1000000,250000,sine,455366,0.5,b'FFC5A1D8A4AFD905',0.5db_10.0sigma_haystacks/2018-03-30_194617__547.txt,10.0,b'00000000000932A0',0.9991093782343222
499,1000000,250000,sine,15363,0.5,b'FFB403AF4CE114E3',0.5db_10.0sigma_haystacks/2018-03-30_194617__548.txt,10.0,b'0000000000004616',0.9988405516604683
500,1000000,250000,sine,592361,0.5,b'FFDF7C4714E0B0D5',0.5db_10.0sigma_haystacks/2018-03-30_194617__549.txt,10.0,b'00000000000BCAE6',0.9995038674868535
501,1000000,250000,sine,617023,0.5,b'FFAD37FED58FE16E',0.5db_10.0sigma_haystacks/2018-03-30_194617__55.txt,10.0,b'00000000000CD265',0.9987368580964922
502,1000000,250000,sine,154570,0.5,b'FFEE228E66B2DB8C',0.5db_10.0sigma_haystacks/2018-03-30_194617__550.txt,10.0,b'0000000000050E45',0.9997274015101526
503,1000000,250000,sine,305698,0.5,b'FFB0F20BCE46790C',0.5db_10.0sigma_haystacks/2018-03-30_194617__551.txt,10.0,b'0000000000075421',0.998793723947779
504,1000000,250000,sine,572157,0.5,b'FFD84D2FBEB719DE',0.5db_10.0sigma_haystacks/2018-03-30_194617__552.txt,10.0,b'00000000000C3C82',0.9993942491116424
505,1000000,250000,sine,329727,0.5,b'FFD31CACDDED4E87',0.5db_10.0sigma_haystacks/2018-03-30_194617__553.txt,10.0,b'00000000000623D2',0.9993150636709534
506,1000000,250000,sine,336727,0.5,b'FFA4C8A0FB41F3CD',0.5db_10.0sigma_haystacks/2018-03-30_194617__554.txt,10.0,b'000000000005540E',0.9986081498166255
507,1000000,250000,sine,141540,0.5,b'FFF34EDDDC1C7819',0.5db_10.0sigma_haystacks/2018-03-30_194617__555.txt,10.0,b'0000000000035942',0.9998063365602422
508,1000000,250000,sine,387426,0.5,b'FFC736D0239BFD3E',0.5db_10.0sigma_haystacks/2018-03-30_194617__556.txt,10.0,b'0000000000096471',0.9991335161354158
509,1000000,250000,sine,594987,0.5,b'FFB83ACC51F41398',0.5db_10.0sigma_haystacks/2018-03-30_194617__557.txt,10.0,b'00000000000C678A',0.9989048718288844
510,1000000,250000,sine,430732,0.5,b'FFF3C72E2374D7C2',0.5db_10.0sigma_haystacks/2018-03-30_194617__558.txt,10.0,b'0000000000000000',0.9998135078089548
511,1000000,250000,sine,405698,0.5,b'FFEC654C6CD874DA',0.5db_10.0sigma_haystacks/2018-03-30_194617__559.txt,10.0,b'000000000008F618',0.9997008620819957
512,1000000,250000,sine,474171,0.5,b'FFF399B3617BCD34',0.5db_10.0sigma_haystacks/2018-03-30_194617__56.txt,10.0,b'000000000009432F',0.9998107970181842
513,1000000,250000,sine,692736,0.5,b'FFF0413BBA715248',0.5db_10.0sigma_haystacks/2018-03-30_194617__560.txt,10.0,b'00000000000C3FD5',0.999759747583487
514,1000000,250000,sine,67725,0.5,b'FFF2E048E82463DD',0.5db_10.0sigma_haystacks/2018-03-30_194617__561.txt,10.0,b'0000000000000000',0.999799745368493
515,1000000,250000,sine,77831,0.5,b'FFB28E0127138935',0.5db_10.0sigma_haystacks/2018-03-30_194617__562.txt,10.0,b'0000000000021E3C',0.9988182785810534
516,1000000,250000,sine,731317,0.5,b'FFEF4D9C76C581D3',0.5db_10.0sigma_haystacks/2018-03-30_194617__563.txt,10.0,b'00000000000CBAF8',0.9997452265731877
517,1000000,250000,sine,704526,0.5,b'FFF1C88A24EBC78C',0.5db_10.0sigma_haystacks/2018-03-30_194617__564.txt,10.0,b'0000000000000000',0.9997830712572259
518,1000000,250000,sine,530676,0.5,b'FFF2C9EF905D920C',0.5db_10.0sigma_haystacks/2018-03-30_194617__565.txt,10.0,b'0000000000000000',0.9997984132645483
519,1000000,250000,sine,7289,0.5,b'FFE0CFB46C1B0AC0',0.5db_10.0sigma_haystacks/2018-03-30_194617__566.txt,10.0,b'0000000000023E38',0.9995240989193058
520,1000000,250000,sine,237290,0.5,b'FFB9C5B7E8433C73',0.5db_10.0sigma_haystacks/2018-03-30_194617__567.txt,10.0,b'000000000005D9EB',0.9989284109108327
521,1000000,250000,sine,156323,0.5,b'FFF38859B2E2237B',0.5db_10.0sigma_haystacks/2018-03-30_194617__568.txt,10.0,b'0000000000000000',0.9998097628584977
522,1000000,250000,sine,384306,0.5,b'FFD1250FA9F5055D',0.5db_10.0sigma_haystacks/2018-03-30_194617__569.txt,10.0,b'0000000000066C6B',0.999285045932954
523,1000000,250000,sine,446621,0.5,b'FFF2F47FB4FC9C30',0.5db_10.0sigma_haystacks/2018-03-30_194617__57.txt,10.0,b'000000000009D439',0.9998009502205485
524,1000000,250000,sine,579376,0.5,b'FFA9AD6CB37AE697',0.5db_10.0sigma_haystacks/2018-03-30_194617__570.txt,10.0,b'00000000000B7436',0.9986828222640544
525,1000000,250000,sine,471989,0.5,b'FFBBAC8102EA4694',0.5db_10.0sigma_haystacks/2018-03-30_194617__571.txt,10.0,b'00000000000A2770',0.9989574255913932
526,1000000,250000,sine,148411,0.5,b'FFE76D7433497B1F',0.5db_10.0sigma_haystacks/2018-03-30_194617__572.txt,10.0,b'000000000002E3D0',0.9996250542347179
527,1000000,250000,sine,588658,0.5,b'FFE223A68A13A4AF',0.5db_10.0sigma_haystacks/2018-03-30_194617__573.txt,10.0,b'00000000000C5A7D',0.9995443612661591
528,1000000,250000,sine,92899,0.5,b'FFDA11CB732ADF12',0.5db_10.0sigma_haystacks/2018-03-30_194617__574.txt,10.0,b'0000000000030A62',0.9994212266639511
529,1000000,250000,sine,65015,0.5,b'FFB2321FFF541374',0.5db_10.0sigma_haystacks/2018-03-30_194617__575.txt,10.0,b'000000000003DC4A',0.9988128021353335
