,HstackSize,NeedleSize,NeedleType,StartSam,avg_energy,dSNR,entropy_hex,file_name,sigma,start_window,norm_entropy,geometry,sweep size (bytes)
100,1000000,250000,sine,362365,18.271417,-5.0,b'FF9CEF4C3ED77216',-5.0db_10.0sigma_haystacks/2018-03-30_202624__189.txt,10.0,b'00000000000587D3',0.9984883843561343,0,250000
101,1000000,250000,sine,603838,18.331061,-5.0,b'FF9B9452FCFCC847',-5.0db_10.0sigma_haystacks/2018-03-30_202624__19.txt,10.0,b'00000000000936B2',0.9984677031143178,0,250000
102,1000000,250000,sine,666376,18.209972,-5.0,b'FF98AF32FF7D8346',-5.0db_10.0sigma_haystacks/2018-03-30_202624__190.txt,10.0,b'00000000000A2BB3',0.9984235286242349,0,250000
103,1000000,250000,sine,662663,18.284803,-5.0,b'FF9478AB26BD109A',-5.0db_10.0sigma_haystacks/2018-03-30_202624__191.txt,10.0,b'00000000000A1CAC',0.9983592431878956,0,250000
104,1000000,250000,sine,517795,18.286863,-5.0,b'FFA039E5ADC6ED38',-5.0db_10.0sigma_haystacks/2018-03-30_202624__192.txt,10.0,b'000000000007E6F7',0.998538607191019,0,250000
105,1000000,250000,sine,625545,18.284033,-5.0,b'FF990DD437C3E474',-5.0db_10.0sigma_haystacks/2018-03-30_202624__193.txt,10.0,b'0000000000098BE4',0.9984291689977592,0,250000
106,1000000,250000,sine,659105,18.343426,-5.0,b'FF9FA8C25673FE39',-5.0db_10.0sigma_haystacks/2018-03-30_202624__194.txt,10.0,b'00000000000A0F37',0.9985299562890333,0,250000
107,1000000,250000,sine,547424,18.24375,-5.0,b'FF991D5518E64118',-5.0db_10.0sigma_haystacks/2018-03-30_202624__195.txt,10.0,b'0000000000085A9A',0.9984300930745116,0,250000
108,1000000,250000,sine,460476,18.212555,-5.0,b'FF9BF5D52AB0E17D',-5.0db_10.0sigma_haystacks/2018-03-30_202624__196.txt,10.0,b'0000000000070BE3',0.9984735150744117,0,250000
109,1000000,250000,sine,603537,18.194761,-5.0,b'FF9BBC9DD9C9224F',-5.0db_10.0sigma_haystacks/2018-03-30_202624__197.txt,10.0,b'00000000000935E2',0.9984701047303912,0,250000
110,1000000,250000,sine,383001,18.28359,-5.0,b'FF96D714C74CF0CE',-5.0db_10.0sigma_haystacks/2018-03-30_202624__198.txt,10.0,b'000000000005D890',0.9983953881958774,0,250000
111,1000000,250000,sine,523933,18.3898,-5.0,b'FF915F9F6F2474DB',-5.0db_10.0sigma_haystacks/2018-03-30_202624__199.txt,10.0,b'000000000007FEFE',0.998311973976472,0,250000
