,HstackSize,NeedleSize,NeedleType,StartSam,avg_energy,dSNR,entropy_hex,file_name,sigma,start_window,norm_entropy,geometry,sweep size (bytes)
28,1000000,250000.0,sine,591759.0,18.463379999999997,-20.0,b'FFD1911A212B3581',sweepsize_test/2018-04-16_154123__34.txt,10.0,b'0000000000000000',0.9992914856713184,0,1024
29,1000000,250000.0,sine,43252.0,18.601096,-20.0,b'FFD0DDA24386B20F',sweepsize_test/2018-04-16_154123__35.txt,10.0,b'0000000000000000',0.9992807885314744,0,1024
30,1000000,250000.0,sine,530150.0,18.518017999999998,-20.0,b'FFD281483FDE7659',sweepsize_test/2018-04-16_154123__36.txt,10.0,b'0000000000000000',0.999305801524196,0,1024
31,1000000,250000.0,sine,474485.0,18.477935000000002,-20.0,b'FFD15FBA3195BBC9',sweepsize_test/2018-04-16_154123__37.txt,10.0,b'0000000000000000',0.9992885427069128,0,1024
32,1000000,250000.0,sine,72884.0,18.423826000000002,-20.0,b'FFD1688C657F8E21',sweepsize_test/2018-04-16_154123__38.txt,10.0,b'0000000000000000',0.9992890684857214,0,1024
33,1000000,250000.0,sine,319104.0,18.454409,-20.0,b'FFD0D5DFAF1CC818',sweepsize_test/2018-04-16_154123__39.txt,10.0,b'0000000000000000',0.9992803259948344,0,1024
34,1000000,250000.0,sine,115487.0,18.478431,-20.0,b'FFD1F70EA3D1561C',sweepsize_test/2018-04-16_154123__4.txt,10.0,b'0000000000000000',0.9992975626699424,0,1024
35,1000000,250000.0,sine,338292.0,18.498178,-20.0,b'FFD0CEE0FE729859',sweepsize_test/2018-04-16_154123__40.txt,10.0,b'0000000000000000',0.9992799090673068,0,1024
36,1000000,250000.0,sine,482666.0,18.458820000000006,-20.0,b'FFD1003FBC04D8A3',sweepsize_test/2018-04-16_154123__41.txt,10.0,b'0000000000000000',0.9992828517533952,0,1024
37,1000000,250000.0,sine,547432.0,18.510066000000002,-20.0,b'FFD275293A69B9BD',sweepsize_test/2018-04-16_154123__42.txt,10.0,b'0000000000000000',0.9993050790457464,0,1024
38,1000000,250000.0,sine,466576.0,18.525678,-20.0,b'FFD14CADC7AFFA27',sweepsize_test/2018-04-16_154123__43.txt,10.0,b'0000000000000000',0.9992874073283814,0,1024
39,1000000,250000.0,sine,651718.0,18.467088,-20.0,b'FFD28750DE1545C5',sweepsize_test/2018-04-16_154123__44.txt,10.0,b'0000000000000000',0.9993061611586046,0,1024
40,1000000,250000.0,sine,63155.0,18.453661999999998,-20.0,b'FFD1FD8013863E4B',sweepsize_test/2018-04-16_154123__45.txt,10.0,b'0000000000000000',0.9992979467092704,0,1024
41,1000000,250000.0,sine,28863.0,18.508542000000002,-20.0,b'FFD211FBCC9D0419',sweepsize_test/2018-04-16_154123__46.txt,10.0,b'0000000000000000',0.9992991676086724,0,1024
42,1000000,250000.0,sine,705038.0,18.484156,-20.0,b'FFD215537270D750',sweepsize_test/2018-04-16_154123__47.txt,10.0,b'0000000000000000',0.999299366829692,0,1024
43,1000000,250000.0,sine,201227.0,18.510692000000002,-20.0,b'FFD0611CB353A9E5',sweepsize_test/2018-04-16_154123__48.txt,10.0,b'0000000000000000',0.999273366457898,0,1024
44,1000000,250000.0,sine,472050.0,18.428314999999998,-20.0,b'FFD2D54D8C816F51',sweepsize_test/2018-04-16_154123__49.txt,10.0,b'0000000000000000',0.9993108095482108,0,1024
45,1000000,250000.0,sine,246906.0,18.473587,-20.0,b'FFD20993EF1C9985',sweepsize_test/2018-04-16_154123__5.txt,10.0,b'0000000000000000',0.9992986665885034,0,1024
46,1000000,250000.0,sine,103840.0,18.605697,-20.0,b'FFD0CBB2A5891201',sweepsize_test/2018-04-16_154123__50.txt,10.0,b'0000000000000000',0.9992797194622977,0,1024
47,1000000,250000.0,sine,336107.0,18.482981,-20.0,b'FFD14D8C58EE75FA',sweepsize_test/2018-04-16_154123__51.txt,10.0,b'0000000000000000',0.9992874591488832,0,1024
48,1000000,250000.0,sine,663747.0,18.507226,-20.0,b'FFD2039A771D1000',sweepsize_test/2018-04-16_154123__52.txt,10.0,b'0000000000000000',0.9992983104813116,0,1024
49,1000000,250000.0,sine,722220.0,18.420071,-20.0,b'FFD0E133533C1CC2',sweepsize_test/2018-04-16_154123__53.txt,10.0,b'0000000000000000',0.9992810011201392,0,1024
