,HstackSize,NeedleSize,NeedleType,StartSam,dSNR,entropy_hex,file_name,sigma,start_window,norm_entropy
53,1000000,250000,sine,26750,-10.0,b'FFEEE1DDD7EF3199',./haystacks/2018-03-22_145947__146.txt,30.1547442021,b'0000000000029E08',0.9997388044939128
54,1000000,250000,sine,136099,-10.0,b'FFF00A43CB0332F2',./haystacks/2018-03-22_145947__147.txt,30.1547442021,b'00000000000996B2',0.9997564712057396
55,1000000,250000,sine,90682,-10.0,b'FFEF68AF82848F44',./haystacks/2018-03-22_145947__148.txt,30.1547442021,b'00000000000CAAA0',0.999746840333062
56,1000000,250000,sine,712514,-10.0,b'FFEEA61B2ED43224',./haystacks/2018-03-22_145947__149.txt,30.1547442021,b'000000000001990C',0.9997352424969257
57,1000000,250000,sine,618444,-10.0,b'FFF03B535EBE4DE4',./haystacks/2018-03-22_145947__15.txt,30.1547442021,b'00000000000E4F9D',0.9997593954601538
58,1000000,250000,sine,235829,-10.0,b'FFEF168FAEF1C251',./haystacks/2018-03-22_145947__150.txt,30.1547442021,b'000000000003B977',0.9997419453420155
59,1000000,250000,sine,85000,-10.0,b'FFF05F91949913DF',./haystacks/2018-03-22_145947__151.txt,30.1547442021,b'00000000000C8F97',0.999761555711846
60,1000000,250000,sine,288653,-10.0,b'FFEE9DD3F48AEC61',./haystacks/2018-03-22_145947__152.txt,30.1547442021,b'0000000000020AC0',0.9997347490757809
61,1000000,250000,sine,385416,-10.0,b'FFEF6B8E44A095A9',./haystacks/2018-03-22_145947__153.txt,30.1547442021,b'00000000000C28E8',0.999747011407296
62,1000000,250000,sine,192267,-10.0,b'FFEF20169565A7BC',./haystacks/2018-03-22_145947__154.txt,30.1547442021,b'000000000007CBB9',0.9997425131927203
63,1000000,250000,sine,358945,-10.0,b'FFEFB6C5084171BA',./haystacks/2018-03-22_145947__155.txt,30.1547442021,b'000000000007E49D',0.9997514945064319
64,1000000,250000,sine,33940,-10.0,b'FFEF78F1334815E6',./haystacks/2018-03-22_145947__156.txt,30.1547442021,b'000000000001EB06',0.999747809302136
65,1000000,250000,sine,328059,-10.0,b'FFEEFD125BFC9FC8',./haystacks/2018-03-22_145947__157.txt,30.1547442021,b'00000000000C3DE7',0.9997404260466163
66,1000000,250000,sine,747351,-10.0,b'FFEF05DC2B21B386',./haystacks/2018-03-22_145947__158.txt,30.1547442021,b'000000000006E7A9',0.9997409498711309
67,1000000,250000,sine,110522,-10.0,b'FFEF26F0937C021B',./haystacks/2018-03-22_145947__159.txt,30.1547442021,b'0000000000011C57',0.9997429215759297
68,1000000,250000,sine,588563,-10.0,b'FFEF9B9D3EBE92C8',./haystacks/2018-03-22_145947__16.txt,30.1547442021,b'00000000000114BC',0.9997498759173544
69,1000000,250000,sine,270635,-10.0,b'FFEF9AF9D18D5CDF',./haystacks/2018-03-22_145947__160.txt,30.1547442021,b'00000000000C97E3',0.9997498378666498
70,1000000,250000,sine,681318,-10.0,b'FFEF8FC1AE585024',./haystacks/2018-03-22_145947__161.txt,30.1547442021,b'00000000000C4041',0.9997491691450204
71,1000000,250000,sine,62027,-10.0,b'FFEF16E36D42D5EF',./haystacks/2018-03-22_145947__162.txt,30.1547442021,b'0000000000098996',0.9997419648400511
72,1000000,250000,sine,306934,-10.0,b'FFEEC44A41C807BB',./haystacks/2018-03-22_145947__163.txt,30.1547442021,b'0000000000068EAC',0.9997370415965464
73,1000000,250000,sine,698292,-10.0,b'FFEFD71D02FC2E54',./haystacks/2018-03-22_145947__164.txt,30.1547442021,b'00000000000742C1',0.9997534223393678
74,1000000,250000,sine,90865,-10.0,b'FFEFA01172521D15',./haystacks/2018-03-22_145947__165.txt,30.1547442021,b'000000000009FFCB',0.9997501413911967
75,1000000,250000,sine,527704,-10.0,b'FFEF92D3BE714520',./haystacks/2018-03-22_145947__166.txt,30.1547442021,b'00000000000B5BF4',0.999749352164547
76,1000000,250000,sine,522958,-10.0,b'FFF002CD770C4787',./haystacks/2018-03-22_145947__167.txt,30.1547442021,b'000000000005CF2B',0.999756026422845
77,1000000,250000,sine,603844,-10.0,b'FFEF54E3B3056E0B',./haystacks/2018-03-22_145947__168.txt,30.1547442021,b'000000000006A4FA',0.9997456603914736
78,1000000,250000,sine,208623,-10.0,b'FFEF24F66CAD75FD',./haystacks/2018-03-22_145947__169.txt,30.1547442021,b'000000000006E0CD',0.9997428037283295
79,1000000,250000,sine,506730,-10.0,b'FFEF41B9F367A977',./haystacks/2018-03-22_145947__17.txt,30.1547442021,b'000000000006B67F',0.9997445181828924
80,1000000,250000,sine,150416,-10.0,b'FFEEEE643BCB7EE4',./haystacks/2018-03-22_145947__170.txt,30.1547442021,b'0000000000027ACF',0.9997395510397791
81,1000000,250000,sine,647840,-10.0,b'FFEF67156716A35A',./haystacks/2018-03-22_145947__171.txt,30.1547442021,b'00000000000046AA',0.9997467448475512
82,1000000,250000,sine,265706,-10.0,b'FFF00313AC781FA3',./haystacks/2018-03-22_145947__172.txt,30.1547442021,b'00000000000BBA71',0.9997560427695764
83,1000000,250000,sine,266229,-10.0,b'FFEEB183A0A929EB',./haystacks/2018-03-22_145947__173.txt,30.1547442021,b'000000000003657C',0.9997359224659347
84,1000000,250000,sine,741339,-10.0,b'FFEF576A942936A5',./haystacks/2018-03-22_145947__174.txt,30.1547442021,b'0000000000003330',0.9997458110048328
85,1000000,250000,sine,639008,-10.0,b'FFEF6C70FEFE71B1',./haystacks/2018-03-22_145947__175.txt,30.1547442021,b'00000000000C5E73',0.9997470641965209
86,1000000,250000,sine,233625,-10.0,b'FFEEF9EF7FC7F5B3',./haystacks/2018-03-22_145947__176.txt,30.1547442021,b'000000000008B8BA',0.9997402391161642
87,1000000,250000,sine,189521,-10.0,b'FFEFD25FD222E70D',./haystacks/2018-03-22_145947__177.txt,30.1547442021,b'000000000008970F',0.9997531398713694
88,1000000,250000,sine,294896,-10.0,b'FFEFFEB7A0993900',./haystacks/2018-03-22_145947__178.txt,30.1547442021,b'0000000000017022',0.9997557829197817
89,1000000,250000,sine,493949,-10.0,b'FFEFB67983EE8074',./haystacks/2018-03-22_145947__179.txt,30.1547442021,b'00000000000A4EEE',0.9997514769237856
90,1000000,250000,sine,187478,-10.0,b'FFEF661A690B61DC',./haystacks/2018-03-22_145947__18.txt,30.1547442021,b'0000000000072383',0.9997466864088387
91,1000000,250000,sine,200859,-10.0,b'FFEFB87D4AD9D172',./haystacks/2018-03-22_145947__180.txt,30.1547442021,b'0000000000029D80',0.9997515970124831
92,1000000,250000,sine,308705,-10.0,b'FFEF6385C6BD29F5',./haystacks/2018-03-22_145947__181.txt,30.1547442021,b'0000000000056824',0.9997465325929978
93,1000000,250000,sine,461915,-10.0,b'FFF022BB31DB252C',./haystacks/2018-03-22_145947__182.txt,30.1547442021,b'000000000007F650',0.9997579295175966
94,1000000,250000,sine,213772,-10.0,b'FFEECA3319A3F54D',./haystacks/2018-03-22_145947__183.txt,30.1547442021,b'000000000000CD24',0.9997373938328024
95,1000000,250000,sine,738902,-10.0,b'FFEF1B207D43E619',./haystacks/2018-03-22_145947__184.txt,30.1547442021,b'000000000008198D',0.9997422174758551
96,1000000,250000,sine,721931,-10.0,b'FFEEE66B2D15642A',./haystacks/2018-03-22_145947__185.txt,30.1547442021,b'00000000000DF150',0.9997390758190555
97,1000000,250000,sine,624631,-10.0,b'FFEE99C2D5A7F937',./haystacks/2018-03-22_145947__186.txt,30.1547442021,b'00000000000A51BB',0.9997345066709896
98,1000000,250000,sine,577908,-10.0,b'FFEF8E5BDADD359C',./haystacks/2018-03-22_145947__187.txt,30.1547442021,b'000000000002A804',0.99974908583214
99,1000000,250000,sine,101489,-10.0,b'FFEFB2A02CDB391A',./haystacks/2018-03-22_145947__188.txt,30.1547442021,b'00000000000C10CF',0.9997512475064071
100,1000000,250000,sine,423188,-10.0,b'FFEEAC86A7971A25',./haystacks/2018-03-22_145947__189.txt,30.1547442021,b'00000000000B8A57',0.999735625147505
101,1000000,250000,sine,202081,-10.0,b'FFEF5A0BE84EB4E2',./haystacks/2018-03-22_145947__19.txt,30.1547442021,b'0000000000012CDE',0.9997459677763868
102,1000000,250000,sine,643224,-10.0,b'FFEE6DF42127D331',./haystacks/2018-03-22_145947__190.txt,30.1547442021,b'00000000000B83F4',0.9997318955439873
103,1000000,250000,sine,367352,-10.0,b'FFEF82E212A3274C',./haystacks/2018-03-22_145947__191.txt,30.1547442021,b'0000000000015EFE',0.9997484018264343
104,1000000,250000,sine,341179,-10.0,b'FFF040A8574B532E',./haystacks/2018-03-22_145947__192.txt,30.1547442021,b'0000000000097ED3',0.9997597132672074
105,1000000,250000,sine,251985,-10.0,b'FFEECD01F8142597',./haystacks/2018-03-22_145947__193.txt,30.1547442021,b'00000000000C626F',0.9997375612075109
106,1000000,250000,sine,433545,-10.0,b'FFEFFDC6A6DE79FD',./haystacks/2018-03-22_145947__194.txt,30.1547442021,b'00000000000673B4',0.9997557268132996
107,1000000,250000,sine,60994,-10.0,b'FFEF7C72B28F314E',./haystacks/2018-03-22_145947__195.txt,30.1547442021,b'00000000000317CB',0.9997480182669818
108,1000000,250000,sine,216710,-10.0,b'FFEF359187C8E9CC',./haystacks/2018-03-22_145947__196.txt,30.1547442021,b'00000000000CA28A',0.9997437935160495
109,1000000,250000,sine,621992,-10.0,b'FFEF01D955DE67F0',./haystacks/2018-03-22_145947__197.txt,30.1547442021,b'000000000000BE7C',0.9997407107929291
110,1000000,250000,sine,140512,-10.0,b'FFEF014AAC785B27',./haystacks/2018-03-22_145947__198.txt,30.1547442021,b'000000000007662A',0.9997406775769105
111,1000000,250000,sine,619195,-10.0,b'FFEF39FADAA88AB2',./haystacks/2018-03-22_145947__199.txt,30.1547442021,b'000000000009C3AA',0.9997440564572192
112,1000000,250000,sine,68759,-10.0,b'FFEE3236ACBB6CB6',./haystacks/2018-03-22_145947__2.txt,30.1547442021,b'000000000002043D',0.9997283347590675
113,1000000,250000,sine,676363,-10.0,b'FFEFAAC1065E70D6',./haystacks/2018-03-22_145947__20.txt,30.1547442021,b'000000000005DF6D',0.999750778317656
114,1000000,250000,sine,124438,-10.0,b'FFEEB79C111EFCC1',./haystacks/2018-03-22_145947__200.txt,30.1547442021,b'000000000004D322',0.9997362857840209
115,1000000,250000,sine,429595,-10.0,b'FFEEC1C07DC56816',./haystacks/2018-03-22_145947__201.txt,30.1547442021,b'0000000000056E95',0.9997368903111884
116,1000000,250000,sine,16255,-10.0,b'FFED852903545509',./haystacks/2018-03-22_145947__202.txt,30.1547442021,b'000000000001C1F3',0.9997180199746522
117,1000000,250000,sine,171581,-10.0,b'FFEF938C2F4ABD39',./haystacks/2018-03-22_145947__203.txt,30.1547442021,b'00000000000209B4',0.9997493951080214
118,1000000,250000,sine,678204,-10.0,b'FFEF2D1DB913DC48',./haystacks/2018-03-22_145947__204.txt,30.1547442021,b'000000000009B7B8',0.9997432897153682
119,1000000,250000,sine,620937,-10.0,b'FFEE868DB5B64C46',./haystacks/2018-03-22_145947__205.txt,30.1547442021,b'000000000009C656',0.9997333618136619
120,1000000,250000,sine,450368,-10.0,b'FFEEDCF272BD2240',./haystacks/2018-03-22_145947__206.txt,30.1547442021,b'0000000000091548',0.9997385112680957
121,1000000,250000,sine,240066,-10.0,b'FFEDB6B8E49AE885',./haystacks/2018-03-22_145947__207.txt,30.1547442021,b'000000000004428C',0.9997209741019152
122,1000000,250000,sine,410720,-10.0,b'FFEED519FACC00E7',./haystacks/2018-03-22_145947__208.txt,30.1547442021,b'000000000006DD31',0.9997380436350767
123,1000000,250000,sine,132533,-10.0,b'FFEFC82451C8B535',./haystacks/2018-03-22_145947__209.txt,30.1547442021,b'000000000007AE21',0.9997525299711779
124,1000000,250000,sine,523513,-10.0,b'FFEEED97C63B47CE',./haystacks/2018-03-22_145947__21.txt,30.1547442021,b'00000000000D58C3',0.9997395034354045
125,1000000,250000,sine,188238,-10.0,b'FFEF43D22F9F0A75',./haystacks/2018-03-22_145947__210.txt,30.1547442021,b'00000000000BD14E',0.9997446430348839
126,1000000,250000,sine,179732,-10.0,b'FFEF254B45DD808F',./haystacks/2018-03-22_145947__211.txt,30.1547442021,b'00000000000F0D58',0.9997428234836345
127,1000000,250000,sine,251066,-10.0,b'FFEF7E29F0D129B8',./haystacks/2018-03-22_145947__212.txt,30.1547442021,b'00000000000C4FE8',0.9997481205362574
128,1000000,250000,sine,475480,-10.0,b'FFEF53EF51E8C7FF',./haystacks/2018-03-22_145947__213.txt,30.1547442021,b'00000000000E1B9A',0.9997456034924738
129,1000000,250000,sine,709049,-10.0,b'FFEF1CED918D277D',./haystacks/2018-03-22_145947__214.txt,30.1547442021,b'00000000000F0565',0.999742324829232
130,1000000,250000,sine,578237,-10.0,b'FFEF3AFA8AEB1591',./haystacks/2018-03-22_145947__215.txt,30.1547442021,b'00000000000C7A8F',0.9997441159893409
131,1000000,250000,sine,500118,-10.0,b'FFEFDF8BAD080B1A',./haystacks/2018-03-22_145947__216.txt,30.1547442021,b'00000000000CDAD2',0.999753924942553
132,1000000,250000,sine,265729,-10.0,b'FFEFA896DF987195',./haystacks/2018-03-22_145947__217.txt,30.1547442021,b'000000000003F669',0.9997506492942152
133,1000000,250000,sine,732521,-10.0,b'FFEF9EA5E6031240',./haystacks/2018-03-22_145947__218.txt,30.1547442021,b'00000000000B0D84',0.9997500567460629
134,1000000,250000,sine,660755,-10.0,b'FFEF9DC84C8E3D77',./haystacks/2018-03-22_145947__219.txt,30.1547442021,b'00000000000C0E70',0.9997500051509229
135,1000000,250000,sine,476460,-10.0,b'FFEF8E37687D532F',./haystacks/2018-03-22_145947__22.txt,30.1547442021,b'00000000000E4C7D',0.9997490773462137
136,1000000,250000,sine,316896,-10.0,b'FFEEC2F37CD3C3EA',./haystacks/2018-03-22_145947__220.txt,30.1547442021,b'0000000000030009',0.9997369617893375
137,1000000,250000,sine,23283,-10.0,b'FFEF447CADD43E92',./haystacks/2018-03-22_145947__221.txt,30.1547442021,b'00000000000E409B',0.9997446827308787
138,1000000,250000,sine,323996,-10.0,b'FFEFE517BA6572A2',./haystacks/2018-03-22_145947__222.txt,30.1547442021,b'000000000001BF16',0.9997542555742223
139,1000000,250000,sine,378159,-10.0,b'FFEF693377B7585D',./haystacks/2018-03-22_145947__223.txt,30.1547442021,b'0000000000084CCF',0.999746871056883
140,1000000,250000,sine,444717,-10.0,b'FFF00A3100802ADA',./haystacks/2018-03-22_145947__224.txt,30.1547442021,b'0000000000042B48',0.9997564668306046
141,1000000,250000,sine,74511,-10.0,b'FFEF12C9E4BDCAD1',./haystacks/2018-03-22_145947__225.txt,30.1547442021,b'0000000000093EB6',0.9997417204765419
142,1000000,250000,sine,347762,-10.0,b'FFEFF09F0ADF071C',./haystacks/2018-03-22_145947__226.txt,30.1547442021,b'00000000000A3086',0.9997549427306432
143,1000000,250000,sine,158329,-10.0,b'FFEF6D163D00FEA0',./haystacks/2018-03-22_145947__227.txt,30.1547442021,b'000000000002C053',0.9997471026699749
144,1000000,250000,sine,624712,-10.0,b'FFF00BC48B9EFB4C',./haystacks/2018-03-22_145947__228.txt,30.1547442021,b'00000000000C2B22',0.9997565607878832
145,1000000,250000,sine,520665,-10.0,b'FFEFD3675FE30C04',./haystacks/2018-03-22_145947__229.txt,30.1547442021,b'000000000004A2D8',0.9997532012347501
146,1000000,250000,sine,595738,-10.0,b'FFEFAD2B28D9B019',./haystacks/2018-03-22_145947__23.txt,30.1547442021,b'00000000000951BB',0.9997509222383545
147,1000000,250000,sine,10153,-10.0,b'FFEF8F123D0D71DB',./haystacks/2018-03-22_145947__230.txt,30.1547442021,b'0000000000033F64',0.9997491282966189
148,1000000,250000,sine,635136,-10.0,b'FFEF3AB72CD90840',./haystacks/2018-03-22_145947__231.txt,30.1547442021,b'00000000000DC2AE',0.9997441003041311
149,1000000,250000,sine,459569,-10.0,b'FFEF5C6D8C17A72D',./haystacks/2018-03-22_145947__232.txt,30.1547442021,b'00000000000D9043',0.9997461097192103
150,1000000,250000,sine,349697,-10.0,b'FFEF69C16ABECF95',./haystacks/2018-03-22_145947__233.txt,30.1547442021,b'00000000000311F1',0.9997469041070375
151,1000000,250000,sine,386643,-10.0,b'FFEFAF7967513FCD',./haystacks/2018-03-22_145947__234.txt,30.1547442021,b'0000000000071B4E',0.9997510596652477
152,1000000,250000,sine,438909,-10.0,b'FFF00E1413068686',./haystacks/2018-03-22_145947__235.txt,30.1547442021,b'000000000006F271',0.9997566985139433
153,1000000,250000,sine,316741,-10.0,b'FFEF603B9F7B35C1',./haystacks/2018-03-22_145947__236.txt,30.1547442021,b'000000000002F224',0.9997463365138913
154,1000000,250000,sine,651069,-10.0,b'FFEEF1AFFB08E16F',./haystacks/2018-03-22_145947__237.txt,30.1547442021,b'000000000001E3C2',0.9997397474899432
155,1000000,250000,sine,730792,-10.0,b'FFEF4F40E84F98B9',./haystacks/2018-03-22_145947__238.txt,30.1547442021,b'0000000000039CF7',0.9997453244653215
156,1000000,250000,sine,440553,-10.0,b'FFEF695A0A7FBF18',./haystacks/2018-03-22_145947__239.txt,30.1547442021,b'00000000000A1C2C',0.9997468800379457
157,1000000,250000,sine,1185,-10.0,b'FFEFD545C333B3C0',./haystacks/2018-03-22_145947__24.txt,30.1547442021,b'0000000000006C51',0.9997533126181242
158,1000000,250000,sine,740643,-10.0,b'FFEE64FC582B2715',./haystacks/2018-03-22_145947__240.txt,30.1547442021,b'00000000000B6F57',0.9997313610148636
159,1000000,250000,sine,127461,-10.0,b'FFEF7AEC67B970AD',./haystacks/2018-03-22_145947__241.txt,30.1547442021,b'000000000001E9F9',0.9997479273949688
160,1000000,250000,sine,285390,-10.0,b'FFEED274166BE79A',./haystacks/2018-03-22_145947__242.txt,30.1547442021,b'0000000000044273',0.9997378858010247
161,1000000,250000,sine,567714,-10.0,b'FFF01D95B1CA724D',./haystacks/2018-03-22_145947__243.txt,30.1547442021,b'0000000000024EC4',0.9997576227631642
162,1000000,250000,sine,424596,-10.0,b'FFEF73D225BBDE91',./haystacks/2018-03-22_145947__244.txt,30.1547442021,b'00000000000E97B1',0.9997475040488406
163,1000000,250000,sine,257478,-10.0,b'FFEEB28BDB84EBE5',./haystacks/2018-03-22_145947__245.txt,30.1547442021,b'00000000000B5FFB',0.999735983986756
164,1000000,250000,sine,748407,-10.0,b'FFEF58717776544B',./haystacks/2018-03-22_145947__246.txt,30.1547442021,b'00000000000A9291',0.9997458722131908
165,1000000,250000,sine,412509,-10.0,b'FFEEEFA21DDC1E8A',./haystacks/2018-03-22_145947__247.txt,30.1547442021,b'000000000009C5C4',0.999739625052698
166,1000000,250000,sine,625794,-10.0,b'FFEF7DBF7D601F8D',./haystacks/2018-03-22_145947__248.txt,30.1547442021,b'000000000009B94D',0.9997480957512157
