,HstackSize,NeedleSize,NeedleType,StartSam,dSNR,entropy_hex,file_name,sigma,start_window,norm_entropy
22,1000000,250000,sine,0,0.5,b'FFEF9F0245DD9454',./haystacks/2018-03-22_133852__118.txt,24.6350700819108,b'00000000000C35A1',0.9997500782536605
23,1000000,250000,sine,0,0.5,b'FFEF3A7720D53AF0',./haystacks/2018-03-22_133852__119.txt,24.6350700819108,b'00000000000A8EAE',0.9997440853920424
24,1000000,250000,sine,0,0.5,b'FFEF17716B4A3962',./haystacks/2018-03-22_133852__12.txt,24.6350700819108,b'000000000008673E',0.9997419979002097
25,1000000,250000,sine,0,0.5,b'FFEF27A6D83C8CB5',./haystacks/2018-03-22_133852__120.txt,24.6350700819108,b'00000000000ADD83',0.9997429640136366
26,1000000,250000,sine,0,0.5,b'FFE51B6883F875B6',./haystacks/2018-03-22_133852__121.txt,24.6350700819108,b'0000000000009092',0.9995896463551349
27,1000000,250000,sine,0,0.5,b'FFD8CCE6A704CCB8',./haystacks/2018-03-22_133852__122.txt,24.6350700819108,b'000000000000DBED',0.9994018614879849
28,1000000,250000,sine,0,0.5,b'FFEFA61B27DB4429',./haystacks/2018-03-22_133852__123.txt,24.6350700819108,b'0000000000090FA5',0.9997505012796469
29,1000000,250000,sine,0,0.5,b'FFCD1387A74DA1F8',./haystacks/2018-03-22_133852__124.txt,24.6350700819108,b'0000000000036DE9',0.9992229658303615
30,1000000,250000,sine,0,0.5,b'FFCAC1E285B897BF',./haystacks/2018-03-22_133852__125.txt,24.6350700819108,b'0000000000022DBF',0.9991875818284107
31,1000000,250000,sine,0,0.5,b'FFE1BCB336CA516E',./haystacks/2018-03-22_133852__126.txt,24.6350700819108,b'00000000000348F2',0.999538224938797
32,1000000,250000,sine,0,0.5,b'FFDD4CDFAD5CD178',./haystacks/2018-03-22_133852__127.txt,24.6350700819108,b'0000000000031F04',0.9994705244147213
33,1000000,250000,sine,0,0.5,b'FFED9D64AC7D8CA8',./haystacks/2018-03-22_133852__128.txt,24.6350700819108,b'0000000000013EC9',0.9997194643769858
34,1000000,250000,sine,0,0.5,b'FFE5DF87A00FD655',./haystacks/2018-03-22_133852__129.txt,24.6350700819108,b'000000000001F48C',0.9996013361088097
35,1000000,250000,sine,0,0.5,b'FFEEFCF074E5A97F',./haystacks/2018-03-22_133852__13.txt,24.6350700819108,b'0000000000000040',0.9997404181530302
36,1000000,250000,sine,0,0.5,b'FFD25084195B6B47',./haystacks/2018-03-22_133852__130.txt,24.6350700819108,b'000000000001427E',0.9993028948314141
37,1000000,250000,sine,0,0.5,b'FFE3664A3553BE9E',./haystacks/2018-03-22_133852__131.txt,24.6350700819108,b'000000000000B947',0.999563592068923
38,1000000,250000,sine,0,0.5,b'FFEF6EF3BB41E382',./haystacks/2018-03-22_133852__132.txt,24.6350700819108,b'00000000000EB933',0.9997472138450187
39,1000000,250000,sine,0,0.5,b'FFEAF4D13F38363E',./haystacks/2018-03-22_133852__133.txt,24.6350700819108,b'0000000000025A39',0.9996788988930526
40,1000000,250000,sine,0,0.5,b'FFE23378B1A7A02E',./haystacks/2018-03-22_133852__134.txt,24.6350700819108,b'000000000002EC95',0.9995453042662619
41,1000000,250000,sine,0,0.5,b'FFD99CA049A231AC',./haystacks/2018-03-22_133852__135.txt,24.6350700819108,b'0000000000003DC9',0.9994142428710198
42,1000000,250000,sine,0,0.5,b'FFC89E54AC2563D7',./haystacks/2018-03-22_133852__136.txt,24.6350700819108,b'000000000001C5A9',0.9991549450607145
43,1000000,250000,sine,0,0.5,b'FFEE69068CC158CF',./haystacks/2018-03-22_133852__137.txt,24.6350700819108,b'00000000000354A1',0.9997316018095764
44,1000000,250000,sine,0,0.5,b'FFD70BB57CD49197',./haystacks/2018-03-22_133852__138.txt,24.6350700819108,b'00000000000233EC',0.999375087555409
45,1000000,250000,sine,0,0.5,b'FFE5797EB1671F54',./haystacks/2018-03-22_133852__139.txt,24.6350700819108,b'000000000001F06D',0.9995952543553384
46,1000000,250000,sine,0,0.5,b'FFEE843E6C082011',./haystacks/2018-03-22_133852__14.txt,24.6350700819108,b'0000000000036B99',0.9997332241437396
47,1000000,250000,sine,0,0.5,b'FFDA903855E8BA5E',./haystacks/2018-03-22_133852__140.txt,24.6350700819108,b'000000000002686F',0.9994287622011225
