,HstackSize,NeedleSize,NeedleType,StartSam,dSNR,entropy_hex,file_name,sigma,start_window,norm_entropy,geometry,sweep size (bytes)
149,1000000,250000.0,sine,479617.0,5.0,b'FFF2AB1EB7B3AF29',5.0db_10.0sigma_haystacks/2018-03-29_181746__17.txt,10.0,b'0000000000000000',0.9997965764993768,10,1024
150,1000000,250000.0,sine,590279.0,5.0,b'FFF1DD321E58710C',5.0db_10.0sigma_haystacks/2018-03-29_181746__18.txt,10.0,b'0000000000000000',0.9997843024596892,10,1024
151,1000000,250000.0,sine,172295.0,5.0,b'FFE23C1F491BCA1A',5.0db_10.0sigma_haystacks/2018-03-29_181746__19.txt,10.0,b'0000000000056F30',0.9995458198910532,10,1024
152,1000000,250000.0,sine,677151.0,5.0,b'FFF023D7B7ECA57D',5.0db_10.0sigma_haystacks/2018-03-29_181746__2.txt,10.0,b'0000000000000000',0.9997579957634338,10,1024
153,1000000,250000.0,sine,76961.0,5.0,b'FFCDB1BD22EEE1E1',5.0db_10.0sigma_haystacks/2018-03-29_181746__20.txt,10.0,b'000000000001628D',0.9992323958167008,10,1024
154,1000000,250000.0,sine,697663.0,5.0,b'FFF0BC253568CCE2',5.0db_10.0sigma_haystacks/2018-03-29_181746__21.txt,10.0,b'0000000000000000',0.9997670737115272,10,1024
155,1000000,250000.0,sine,721189.0,5.0,b'FFD67A17DF1F893E',5.0db_10.0sigma_haystacks/2018-03-29_181746__22.txt,10.0,b'00000000000C9172',0.9993664081840716,10,1024
156,1000000,250000.0,sine,95058.0,5.0,b'FFF12959CAAAAD6B',5.0db_10.0sigma_haystacks/2018-03-29_181746__23.txt,10.0,b'0000000000000000',0.99977358286075,10,1024
157,1000000,250000.0,sine,24912.0,5.0,b'FFF1F936D872CFD1',5.0db_10.0sigma_haystacks/2018-03-29_181746__24.txt,10.0,b'0000000000000000',0.9997859724903252,10,1024
158,1000000,250000.0,sine,287869.0,5.0,b'FFF1DCB9298F3E94',5.0db_10.0sigma_haystacks/2018-03-29_181746__25.txt,10.0,b'0000000000000000',0.9997842742973804,10,1024
159,1000000,250000.0,sine,43112.0,5.0,b'FFE6D8D27CE8916E',5.0db_10.0sigma_haystacks/2018-03-29_181746__26.txt,10.0,b'000000000000F98B',0.9996161950956852,10,1024
160,1000000,250000.0,sine,727773.0,5.0,b'FFE2B256EE683DE6',5.0db_10.0sigma_haystacks/2018-03-29_181746__27.txt,10.0,b'00000000000D27D2',0.9995528661951604,10,1024
161,1000000,250000.0,sine,51678.0,5.0,b'FFF0906B43BDD6AF',5.0db_10.0sigma_haystacks/2018-03-29_181746__28.txt,10.0,b'0000000000015AEB',0.9997644674183372,10,1024
162,1000000,250000.0,sine,494059.0,5.0,b'FFCF0309D43D4EC5',5.0db_10.0sigma_haystacks/2018-03-29_181746__29.txt,10.0,b'000000000009A94D',0.9992525004383784,10,1024
163,1000000,250000.0,sine,445840.0,5.0,b'FFD0093CB3CF0EE5',5.0db_10.0sigma_haystacks/2018-03-29_181746__3.txt,10.0,b'00000000000A673E',0.9992681287001768,10,1024
164,1000000,250000.0,sine,352259.0,5.0,b'FFF1A5A98499BF20',5.0db_10.0sigma_haystacks/2018-03-29_181746__30.txt,10.0,b'0000000000000000',0.9997809923994287,10,1024
165,1000000,250000.0,sine,707403.0,5.0,b'FFF2C5925D42E7A5',5.0db_10.0sigma_haystacks/2018-03-29_181746__31.txt,10.0,b'0000000000000000',0.9997981531462404,10,1024
166,1000000,250000.0,sine,562373.0,5.0,b'FFF35C2ECB716381',5.0db_10.0sigma_haystacks/2018-03-29_181746__32.txt,10.0,b'0000000000000000',0.9998071302647468,10,1024
167,1000000,250000.0,sine,232894.0,5.0,b'FFD3DA5F7174DD98',5.0db_10.0sigma_haystacks/2018-03-29_181746__33.txt,10.0,b'000000000005E5C6',0.9993263705268478,10,1024
168,1000000,250000.0,sine,177796.0,5.0,b'FFF2BBC60F6FA519',5.0db_10.0sigma_haystacks/2018-03-29_181746__34.txt,10.0,b'0000000000000000',0.9997975691362044,10,1024
169,1000000,250000.0,sine,713291.0,5.0,b'FFF0239AEE05B527',5.0db_10.0sigma_haystacks/2018-03-29_181746__35.txt,10.0,b'0000000000000000',0.9997579816099664,10,1024
170,1000000,250000.0,sine,446953.0,5.0,b'FFC5CB4A831289D4',5.0db_10.0sigma_haystacks/2018-03-29_181746__36.txt,10.0,b'0000000000077067',0.9991118485368792,10,1024
171,1000000,250000.0,sine,288605.0,5.0,b'FFF1DE2780BFD731',5.0db_10.0sigma_haystacks/2018-03-29_181746__37.txt,10.0,b'0000000000000000',0.9997843595926946,10,1024
172,1000000,250000.0,sine,244592.0,5.0,b'FFCA66C918981337',5.0db_10.0sigma_haystacks/2018-03-29_181746__38.txt,10.0,b'0000000000050350',0.9991821518857196,10,1024
173,1000000,250000.0,sine,578697.0,5.0,b'FFC52F33E4F81315',5.0db_10.0sigma_haystacks/2018-03-29_181746__39.txt,10.0,b'00000000000997C0',0.999102544946226,10,1024
174,1000000,250000.0,sine,509716.0,5.0,b'FFDEA1AB4407F0E8',5.0db_10.0sigma_haystacks/2018-03-29_181746__4.txt,10.0,b'00000000000A566D',0.9994908373955976,10,1024
175,1000000,250000.0,sine,646530.0,5.0,b'FFF0A10B5D04E844',5.0db_10.0sigma_haystacks/2018-03-29_181746__40.txt,10.0,b'00000000000B7CDA',0.9997654583685464,10,1024
176,1000000,250000.0,sine,357883.0,5.0,b'FFECC4310AABCCE8',5.0db_10.0sigma_haystacks/2018-03-29_181746__41.txt,10.0,b'0000000000085F5D',0.9997065181475328,10,1024
177,1000000,250000.0,sine,609781.0,5.0,b'FFF157D6AAB48DAE',5.0db_10.0sigma_haystacks/2018-03-29_181746__42.txt,10.0,b'000000000009CC4A',0.9997763537491712,10,1024
178,1000000,250000.0,sine,687334.0,5.0,b'FFEA8ED068C928BE',5.0db_10.0sigma_haystacks/2018-03-29_181746__43.txt,10.0,b'00000000000C0BFB',0.9996728190242592,10,1024
179,1000000,250000.0,sine,604384.0,5.0,b'FFF3575B3C09B334',5.0db_10.0sigma_haystacks/2018-03-29_181746__44.txt,10.0,b'0000000000000000',0.9998068425884756,10,1024
180,1000000,250000.0,sine,394644.0,5.0,b'FFEFA246A664740D',5.0db_10.0sigma_haystacks/2018-03-29_181746__45.txt,10.0,b'000000000006BD79',0.9997502729878692,10,1024
181,1000000,250000.0,sine,628460.0,5.0,b'FFC4A512F0659CE3',5.0db_10.0sigma_haystacks/2018-03-29_181746__46.txt,10.0,b'00000000000A3F3F',0.9990943118322292,10,1024
182,1000000,250000.0,sine,285791.0,5.0,b'FFEB9245467AFAFE',5.0db_10.0sigma_haystacks/2018-03-29_181746__47.txt,10.0,b'000000000004DA01',0.9996882838372406,10,1024
183,1000000,250000.0,sine,446560.0,5.0,b'FFEE678E078B1B34',5.0db_10.0sigma_haystacks/2018-03-29_181746__48.txt,10.0,b'00000000000986AF',0.9997315141440988,10,1024
184,1000000,250000.0,sine,506495.0,5.0,b'FFDDEAD03352EFE0',5.0db_10.0sigma_haystacks/2018-03-29_181746__49.txt,10.0,b'000000000008528C',0.9994799383451428,10,1024
185,1000000,250000.0,sine,74100.0,5.0,b'FFD07E3FB25895B8',5.0db_10.0sigma_haystacks/2018-03-29_181746__5.txt,10.0,b'000000000001AFC0',0.999275103140777,10,1024
186,1000000,250000.0,sine,62597.0,5.0,b'FFF173D21118E028',5.0db_10.0sigma_haystacks/2018-03-29_181746__6.txt,10.0,b'0000000000000000',0.9997780216081966,10,1024
187,1000000,250000.0,sine,663783.0,5.0,b'FFF1D82AF9FA1B5E',5.0db_10.0sigma_haystacks/2018-03-29_181746__7.txt,10.0,b'0000000000000000',0.9997840027735736,10,1024
188,1000000,250000.0,sine,168530.0,5.0,b'FFCC34742D10FE1A',5.0db_10.0sigma_haystacks/2018-03-29_181746__8.txt,10.0,b'000000000003024F',0.9992096694596206,10,1024
189,1000000,250000.0,sine,454929.0,5.0,b'FFF26D1BE5DE0DE6',5.0db_10.0sigma_haystacks/2018-03-29_181746__9.txt,10.0,b'0000000000000000',0.999792880354896,10,1024
190,1000000,,noise,,,b'FFF29E936CAC3CB3',5.0db_10.0sigma_haystacks/2018-03-29_181802__0.txt,10.0,b'0000000000000000',0.9997958288119416,10,1024
191,1000000,,noise,,,b'FFF1D36B061D6211',5.0db_10.0sigma_haystacks/2018-03-29_181802__1.txt,10.0,b'0000000000000000',0.9997837196625504,10,1024
192,1000000,,noise,,,b'FFF2B44A334E00B6',5.0db_10.0sigma_haystacks/2018-03-29_181802__10.txt,10.0,b'0000000000000000',0.9997971230653137,10,1024
193,1000000,,noise,,,b'FFF14681AC7E541E',5.0db_10.0sigma_haystacks/2018-03-29_181802__11.txt,10.0,b'0000000000000000',0.9997753206812318,10,1024
194,1000000,,noise,,,b'FFF18E8B1F25C98E',5.0db_10.0sigma_haystacks/2018-03-29_181802__12.txt,10.0,b'0000000000000000',0.9997796144154086,10,1024
195,1000000,,noise,,,b'FFF147D3B9AA0823',5.0db_10.0sigma_haystacks/2018-03-29_181802__13.txt,10.0,b'0000000000000000',0.9997753993899681,10,1024
196,1000000,,noise,,,b'FFF28EF53DA8F740',5.0db_10.0sigma_haystacks/2018-03-29_181802__14.txt,10.0,b'0000000000000000',0.9997948979122704,10,1024
197,1000000,,noise,,,b'FFF350E3D349A7E1',5.0db_10.0sigma_haystacks/2018-03-29_181802__15.txt,10.0,b'0000000000000000',0.9998064571584908,10,1024
198,1000000,,noise,,,b'FFF126F0026968B6',5.0db_10.0sigma_haystacks/2018-03-29_181802__16.txt,10.0,b'0000000000000000',0.999773439022112,10,1024
199,1000000,,noise,,,b'FFEF178E42248409',5.0db_10.0sigma_haystacks/2018-03-29_181802__17.txt,10.0,b'0000000000000000',0.9997420046148752,10,1024
200,1000000,,noise,,,b'FFF249A8D8073881',5.0db_10.0sigma_haystacks/2018-03-29_181802__18.txt,10.0,b'0000000000000000',0.9997907674042182,10,1024
201,1000000,,noise,,,b'FFF157229504EBDD',5.0db_10.0sigma_haystacks/2018-03-29_181802__19.txt,10.0,b'0000000000000000',0.999776311819932,10,1024
202,1000000,,noise,,,b'FFF2753BCAC480B7',5.0db_10.0sigma_haystacks/2018-03-29_181802__2.txt,10.0,b'0000000000000000',0.9997933646179876,10,1024
203,1000000,,noise,,,b'FFF2C6473983115B',5.0db_10.0sigma_haystacks/2018-03-29_181802__20.txt,10.0,b'0000000000000000',0.999798195256073,10,1024
204,1000000,,noise,,,b'FFF2BDFE1D26122D',5.0db_10.0sigma_haystacks/2018-03-29_181802__21.txt,10.0,b'0000000000000000',0.9997977013964816,10,1024
205,1000000,,noise,,,b'FFF0FDA193823AD6',5.0db_10.0sigma_haystacks/2018-03-29_181802__22.txt,10.0,b'0000000000000000',0.9997709769700202,10,1024
206,1000000,,noise,,,b'FFF2FA215CBE294A',5.0db_10.0sigma_haystacks/2018-03-29_181802__23.txt,10.0,b'0000000000000000',0.9998012858820792,10,1024
207,1000000,,noise,,,b'FFF2D8C6946C8E52',5.0db_10.0sigma_haystacks/2018-03-29_181802__24.txt,10.0,b'0000000000000000',0.9997992977918548,10,1024
208,1000000,,noise,,,b'FFF09A8EF6AB5117',5.0db_10.0sigma_haystacks/2018-03-29_181802__25.txt,10.0,b'0000000000000000',0.9997650717765912,10,1024
209,1000000,,noise,,,b'FFF18C8812B598F8',5.0db_10.0sigma_haystacks/2018-03-29_181802__26.txt,10.0,b'0000000000000000',0.9997794944963146,10,1024
210,1000000,,noise,,,b'FFF22E73A6BED1AE',5.0db_10.0sigma_haystacks/2018-03-29_181802__27.txt,10.0,b'0000000000000000',0.9997891456939628,10,1024
211,1000000,,noise,,,b'FFF385D2E68E0449',5.0db_10.0sigma_haystacks/2018-03-29_181802__28.txt,10.0,b'0000000000000000',0.9998096122640662,10,1024
212,1000000,,noise,,,b'FFF2CD4F442F9A51',5.0db_10.0sigma_haystacks/2018-03-29_181802__29.txt,10.0,b'0000000000000000',0.9997986143609396,10,1024
213,1000000,,noise,,,b'FFF234D8343506F7',5.0db_10.0sigma_haystacks/2018-03-29_181802__3.txt,10.0,b'0000000000000000',0.9997895267335544,10,1024
214,1000000,,noise,,,b'FFF157CA4739B0C9',5.0db_10.0sigma_haystacks/2018-03-29_181802__30.txt,10.0,b'0000000000000000',0.999776350864727,10,1024
215,1000000,,noise,,,b'FFF44577216D4FD1',5.0db_10.0sigma_haystacks/2018-03-29_181802__31.txt,10.0,b'000000000009C358',0.9998210349889878,10,1024
216,1000000,,noise,,,b'FFF0B84E2384D02B',5.0db_10.0sigma_haystacks/2018-03-29_181802__32.txt,10.0,b'0000000000000000',0.9997668448227329,10,1024
217,1000000,,noise,,,b'FFF0F959346CF687',5.0db_10.0sigma_haystacks/2018-03-29_181802__33.txt,10.0,b'0000000000000000',0.9997707217011572,10,1024
218,1000000,,noise,,,b'FFF1370AAEDB0483',5.0db_10.0sigma_haystacks/2018-03-29_181802__34.txt,10.0,b'0000000000000000',0.9997743989068618,10,1024
219,1000000,,noise,,,b'FFF1803E5B9429E8',5.0db_10.0sigma_haystacks/2018-03-29_181802__35.txt,10.0,b'0000000000000000',0.999778762077384,10,1024
220,1000000,,noise,,,b'FFEFF01B04447604',5.0db_10.0sigma_haystacks/2018-03-29_181802__36.txt,10.0,b'0000000000000000',0.9997549119909922,10,1024
221,1000000,,noise,,,b'FFF03CF8698486AB',5.0db_10.0sigma_haystacks/2018-03-29_181802__37.txt,10.0,b'0000000000000000',0.999759493491654,10,1024
222,1000000,,noise,,,b'FFF193E0078F78ED',5.0db_10.0sigma_haystacks/2018-03-29_181802__38.txt,10.0,b'0000000000000000',0.9997799322077848,10,1024
223,1000000,,noise,,,b'FFF227EA6C4CD2DF',5.0db_10.0sigma_haystacks/2018-03-29_181802__39.txt,10.0,b'0000000000000000',0.9997887561151402,10,1024
224,1000000,,noise,,,b'FFF122ACAD51F01D',5.0db_10.0sigma_haystacks/2018-03-29_181802__4.txt,10.0,b'0000000000000000',0.9997731849264891,10,1024
225,1000000,,noise,,,b'FFF1D1BA6EADE5D2',5.0db_10.0sigma_haystacks/2018-03-29_181802__40.txt,10.0,b'0000000000000000',0.9997836189419824,10,1024
226,1000000,,noise,,,b'FFF1DA05316848E5',5.0db_10.0sigma_haystacks/2018-03-29_181802__41.txt,10.0,b'0000000000000000',0.9997841131857124,10,1024
227,1000000,,noise,,,b'FFF0F7903F985BAA',5.0db_10.0sigma_haystacks/2018-03-29_181802__42.txt,10.0,b'0000000000000000',0.9997706153077116,10,1024
228,1000000,,noise,,,b'FFF2AB9934EC2089',5.0db_10.0sigma_haystacks/2018-03-29_181802__43.txt,10.0,b'0000000000000000',0.9997966050186028,10,1024
229,1000000,,noise,,,b'FFF1E09D2E6DFE59',5.0db_10.0sigma_haystacks/2018-03-29_181802__44.txt,10.0,b'0000000000000000',0.9997845062011308,10,1024
230,1000000,,noise,,,b'FFF1B23E4B00D2F2',5.0db_10.0sigma_haystacks/2018-03-29_181802__45.txt,10.0,b'0000000000000000',0.9997817422945474,10,1024
231,1000000,,noise,,,b'FFF1DF34AF0C9249',5.0db_10.0sigma_haystacks/2018-03-29_181802__46.txt,10.0,b'0000000000000000',0.9997844222662472,10,1024
232,1000000,,noise,,,b'FFF221FD9CEC9201',5.0db_10.0sigma_haystacks/2018-03-29_181802__47.txt,10.0,b'0000000000000000',0.9997884029552769,10,1024
233,1000000,,noise,,,b'FFF261D3330F8338',5.0db_10.0sigma_haystacks/2018-03-29_181802__48.txt,10.0,b'0000000000000000',0.9997922077773732,10,1024
234,1000000,,noise,,,b'FFF1A4857AA14EA8',5.0db_10.0sigma_haystacks/2018-03-29_181802__49.txt,10.0,b'0000000000000000',0.9997809244038128,10,1024
235,1000000,,noise,,,b'FFF141C0DD3D52A7',5.0db_10.0sigma_haystacks/2018-03-29_181802__5.txt,10.0,b'0000000000000000',0.9997750373706726,10,1024
236,1000000,,noise,,,b'FFF1D0047038809D',5.0db_10.0sigma_haystacks/2018-03-29_181802__6.txt,10.0,b'0000000000000000',0.9997835169635624,10,1024
237,1000000,,noise,,,b'FFF1D65D0E5022E1',5.0db_10.0sigma_haystacks/2018-03-29_181802__7.txt,10.0,b'0000000000000000',0.999783895224312,10,1024
238,1000000,,noise,,,b'FFF31236D43A9003',5.0db_10.0sigma_haystacks/2018-03-29_181802__8.txt,10.0,b'0000000000000000',0.9998027213916691,10,1024
239,1000000,,noise,,,b'FFF32B887B280401',5.0db_10.0sigma_haystacks/2018-03-29_181802__9.txt,10.0,b'0000000000000000',0.9998042305188904,10,1024
240,1000000,250000,sine,386340,5.0,b'FFBBC7B74E222497',5.0db_10.0sigma_haystacks/2018-03-29_173412__0.txt,10.0,b'000000000008EDDC',0.9989590475580675,10,3024
241,1000000,250000,sine,316428,5.0,b'FFF31D996C71BFCF',5.0db_10.0sigma_haystacks/2018-03-29_173412__1.txt,10.0,b'0000000000000000',0.999803399998604,10,3024
242,1000000,250000,sine,389798,5.0,b'FF8CA3340F015ABC',5.0db_10.0sigma_haystacks/2018-03-29_173412__2.txt,10.0,b'00000000000624CB',0.998239708146689,10,3024
243,1000000,250000,sine,55465,5.0,b'FFF32A163CBDF23A',5.0db_10.0sigma_haystacks/2018-03-29_173412__3.txt,10.0,b'0000000000000000',0.9998041443147867,10,3024
244,1000000,250000,sine,337603,5.0,b'FF93D88BC58D0C19',5.0db_10.0sigma_haystacks/2018-03-29_173412__4.txt,10.0,b'000000000007BDEB',0.9983496991385901,10,3024
245,1000000,250000,sine,420494,5.0,b'FF831F8F93433930',5.0db_10.0sigma_haystacks/2018-03-29_173412__5.txt,10.0,b'000000000009AB66',0.9980945325398921,10,3024
246,1000000,250000,sine,287837,5.0,b'FFF0F0EAFB808342',5.0db_10.0sigma_haystacks/2018-03-29_173412__6.txt,10.0,b'0000000000053EBF',0.9997702192008564,10,3024
247,1000000,250000,sine,75992,5.0,b'FFEA26805A630677',5.0db_10.0sigma_haystacks/2018-03-29_173412__7.txt,10.0,b'0000000000041120',0.9996666015016552,10,3024
248,1000000,250000,sine,647017,5.0,b'FFECBF77AC8A4469',5.0db_10.0sigma_haystacks/2018-03-29_173412__8.txt,10.0,b'00000000000D3097',0.9997062365696731,10,3024
249,1000000,250000,sine,374980,5.0,b'FF91D3254F8F40C5',5.0db_10.0sigma_haystacks/2018-03-29_173412__9.txt,10.0,b'0000000000076F24',0.9983188596812029,10,3024
250,1000000,,noise,,,b'FFF29BC700A2ECF0',5.0db_10.0sigma_haystacks/2018-03-29_175746__0.txt,10.0,b'0000000000000000',0.9997956620069421,10,3024
251,1000000,,noise,,,b'FFF34F134BFB9745',5.0db_10.0sigma_haystacks/2018-03-29_175746__1.txt,10.0,b'0000000000028C8B',0.9998063490020129,10,3024
252,1000000,,noise,,,b'FFF3F0B8DEDCBB9F',5.0db_10.0sigma_haystacks/2018-03-29_175746__2.txt,10.0,b'0000000000000000',0.999815983900464,10,3024
253,1000000,,noise,,,b'FFF357C7B4F5FAE3',5.0db_10.0sigma_haystacks/2018-03-29_175746__3.txt,10.0,b'0000000000000000',0.999806867844164,10,3024
254,1000000,,noise,,,b'FFF3AB652E6A226C',5.0db_10.0sigma_haystacks/2018-03-29_175746__4.txt,10.0,b'0000000000050C9E',0.9998118516945529,10,3024
255,1000000,,noise,,,b'FFF217E73F03C0D5',5.0db_10.0sigma_haystacks/2018-03-29_175746__5.txt,10.0,b'0000000000000000',0.999787801701145,10,3024
256,1000000,,noise,,,b'FFF2C561F845E40A',5.0db_10.0sigma_haystacks/2018-03-29_175746__6.txt,10.0,b'0000000000000000',0.9997981418785212,10,3024
257,1000000,,noise,,,b'FFF25150EAD5F290',5.0db_10.0sigma_haystacks/2018-03-29_175746__7.txt,10.0,b'0000000000000000',0.9997912237693851,10,3024
258,1000000,,noise,,,b'FFF3102B8D565204',5.0db_10.0sigma_haystacks/2018-03-29_175746__8.txt,10.0,b'0000000000000000',0.999802599556767,10,3024
259,1000000,,noise,,,b'FFF1A260286B1E4F',5.0db_10.0sigma_haystacks/2018-03-29_175746__9.txt,10.0,b'0000000000000000',0.9997807965050183,10,3024
260,1000000,250000,sine,225715,5.0,b'FFF3C60A3089B812',5.0db_10.0sigma_haystacks/2018-03-29_181746__0.txt,10.0,b'000000000009C62E',0.9998134398343045,10,3024
261,1000000,250000,sine,255550,5.0,b'FFE9F2C70D244A90',5.0db_10.0sigma_haystacks/2018-03-29_181746__1.txt,10.0,b'0000000000079CC6',0.9996635185208486,10,3024
262,1000000,250000,sine,448477,5.0,b'FFF2C98B4239F0FC',5.0db_10.0sigma_haystacks/2018-03-29_181746__10.txt,10.0,b'0000000000000000',0.9997983899104168,10,3024
263,1000000,250000,sine,231027,5.0,b'FFF3694B883E989C',5.0db_10.0sigma_haystacks/2018-03-29_181746__11.txt,10.0,b'0000000000056703',0.9998079118161008,10,3024
264,1000000,250000,sine,652772,5.0,b'FF78559D711FF1BD',5.0db_10.0sigma_haystacks/2018-03-29_181746__12.txt,10.0,b'00000000000B7EAF',0.9979299077396033,10,3024
265,1000000,250000,sine,656523,5.0,b'FFF15261F4FB29AA',5.0db_10.0sigma_haystacks/2018-03-29_181746__13.txt,10.0,b'0000000000000000',0.9997760285523155,10,3024
266,1000000,250000,sine,505097,5.0,b'FF7929C7069FFCA4',5.0db_10.0sigma_haystacks/2018-03-29_181746__14.txt,10.0,b'00000000000B2006',0.9979425536063218,10,3024
267,1000000,250000,sine,406329,5.0,b'FFF2CC768F961A04',5.0db_10.0sigma_haystacks/2018-03-29_181746__15.txt,10.0,b'000000000007FD6F',0.9997985639052661,10,3024
268,1000000,250000,sine,609158,5.0,b'FFF3877B3D1301B4',5.0db_10.0sigma_haystacks/2018-03-29_181746__16.txt,10.0,b'00000000000A2C8C',0.999809711062948,10,3024
269,1000000,250000,sine,479617,5.0,b'FFF370D71AF1BBB8',5.0db_10.0sigma_haystacks/2018-03-29_181746__17.txt,10.0,b'0000000000035A57',0.9998083615454963,10,3024
270,1000000,250000,sine,590279,5.0,b'FFF3842AD6B2DB22',5.0db_10.0sigma_haystacks/2018-03-29_181746__18.txt,10.0,b'00000000000438F5',0.9998095135294521,10,3024
271,1000000,250000,sine,172295,5.0,b'FFC83A92CB2C8065',5.0db_10.0sigma_haystacks/2018-03-29_181746__19.txt,10.0,b'000000000004FCB8',0.9991489990599565,10,3024
272,1000000,250000,sine,677151,5.0,b'FFF29F53E02F0194',5.0db_10.0sigma_haystacks/2018-03-29_181746__2.txt,10.0,b'0000000000000000',0.9997958736204815,10,3024
273,1000000,250000,sine,76961,5.0,b'FF90A148BF613890',5.0db_10.0sigma_haystacks/2018-03-29_181746__20.txt,10.0,b'0000000000020918',0.9983006289106741,10,3024
274,1000000,250000,sine,697663,5.0,b'FFF27DD0B9718C58',5.0db_10.0sigma_haystacks/2018-03-29_181746__21.txt,10.0,b'0000000000000000',0.9997938761311558,10,3024
275,1000000,250000,sine,721189,5.0,b'FFAAF84AFF35741F',5.0db_10.0sigma_haystacks/2018-03-29_181746__22.txt,10.0,b'00000000000E57A6',0.998702543554108,10,3024
276,1000000,250000,sine,95058,5.0,b'FFEF1990FFE1EE31',5.0db_10.0sigma_haystacks/2018-03-29_181746__23.txt,10.0,b'000000000004DDCD',0.9997421244623934,10,3024
277,1000000,250000,sine,24912,5.0,b'FFF17D6BDCB5574D',5.0db_10.0sigma_haystacks/2018-03-29_181746__24.txt,10.0,b'0000000000000000',0.9997785938582714,10,3024
278,1000000,250000,sine,287869,5.0,b'FFF2441D626CBD70',5.0db_10.0sigma_haystacks/2018-03-29_181746__25.txt,10.0,b'0000000000000000',0.9997904369105752,10,3024
279,1000000,250000,sine,43112,5.0,b'FFD5B0AFD5E0C3D1',5.0db_10.0sigma_haystacks/2018-03-29_181746__26.txt,10.0,b'000000000003C172',0.9993544034276765,10,3024
280,1000000,250000,sine,727773,5.0,b'FFCAD1CE652D837B',5.0db_10.0sigma_haystacks/2018-03-29_181746__27.txt,10.0,b'00000000000D22DD',0.9991885308165163,10,3024
281,1000000,250000,sine,51678,5.0,b'FFEDCBCAD42C6133',5.0db_10.0sigma_haystacks/2018-03-29_181746__28.txt,10.0,b'0000000000039D84',0.9997222299754625,10,3024
282,1000000,250000,sine,494059,5.0,b'FF96BEF23F9C701C',5.0db_10.0sigma_haystacks/2018-03-29_181746__29.txt,10.0,b'00000000000A0433',0.998393949644752,10,3024
283,1000000,250000,sine,445840,5.0,b'FF959237E49FC66E',5.0db_10.0sigma_haystacks/2018-03-29_181746__3.txt,10.0,b'000000000007178D',0.9983760248620676,10,3024
284,1000000,250000,sine,352259,5.0,b'FFF092EBAAEACEF1',5.0db_10.0sigma_haystacks/2018-03-29_181746__30.txt,10.0,b'0000000000000000',0.9997646165237868,10,3024
285,1000000,250000,sine,707403,5.0,b'FFF3A33570C53452',5.0db_10.0sigma_haystacks/2018-03-29_181746__31.txt,10.0,b'0000000000000000',0.9998113637418741,10,3024
286,1000000,250000,sine,562373,5.0,b'FFF3E74E39087DF3',5.0db_10.0sigma_haystacks/2018-03-29_181746__32.txt,10.0,b'00000000000E3C87',0.9998154226277922,10,3024
287,1000000,250000,sine,232894,5.0,b'FF9DFBE91D63F206',5.0db_10.0sigma_haystacks/2018-03-29_181746__33.txt,10.0,b'000000000004F992',0.9985043949249215,10,3024
288,1000000,250000,sine,177796,5.0,b'FFF2EDE5BD34CAA8',5.0db_10.0sigma_haystacks/2018-03-29_181746__34.txt,10.0,b'0000000000047BC0',0.9998005567442362,10,3024
289,1000000,250000,sine,713291,5.0,b'FFF2D2379120A5B6',5.0db_10.0sigma_haystacks/2018-03-29_181746__35.txt,10.0,b'00000000000E83C7',0.999798906866206,10,3024
290,1000000,250000,sine,446953,5.0,b'FF7C92B8051627D7',5.0db_10.0sigma_haystacks/2018-03-29_181746__36.txt,10.0,b'0000000000089C8F',0.9979945849673518,10,3024
291,1000000,250000,sine,288605,5.0,b'FFF2058435FBA285',5.0db_10.0sigma_haystacks/2018-03-29_181746__37.txt,10.0,b'0000000000000000',0.999786705759091,10,3024
292,1000000,250000,sine,244592,5.0,b'FF87E95BD0395CED',5.0db_10.0sigma_haystacks/2018-03-29_181746__38.txt,10.0,b'000000000005B13E',0.9981675957826375,10,3024
293,1000000,250000,sine,578697,5.0,b'FF7EC18F5180E62C',5.0db_10.0sigma_haystacks/2018-03-29_181746__39.txt,10.0,b'000000000009A85F',0.9980278944872257,10,3024
294,1000000,250000,sine,509716,5.0,b'FFBC7654670CE51F',5.0db_10.0sigma_haystacks/2018-03-29_181746__4.txt,10.0,b'00000000000AC054',0.9989694553433314,10,3024
295,1000000,250000,sine,646530,5.0,b'FFE883C06ED498D5',5.0db_10.0sigma_haystacks/2018-03-29_181746__40.txt,10.0,b'00000000000D0A0D',0.9996416420752489,10,3024
296,1000000,250000,sine,357883,5.0,b'FFE18249C343880B',5.0db_10.0sigma_haystacks/2018-03-29_181746__41.txt,10.0,b'000000000005F1E7',0.9995347433171117,10,3024
297,1000000,250000,sine,609781,5.0,b'FFECCC52B4199BC2',5.0db_10.0sigma_haystacks/2018-03-29_181746__42.txt,10.0,b'00000000000BE7F1',0.9997070028221969,10,3024
298,1000000,250000,sine,687334,5.0,b'FFDE0BF5EA0DED8C',5.0db_10.0sigma_haystacks/2018-03-29_181746__43.txt,10.0,b'00000000000E2C75',0.9994819140793465,10,3024
299,1000000,250000,sine,604384,5.0,b'FFF30947E82883AB',5.0db_10.0sigma_haystacks/2018-03-29_181746__44.txt,10.0,b'0000000000000000',0.9998021889261128,10,3024
