,HstackSize,NeedleSize,NeedleType,StartSam,avg_energy,dSNR,entropy_hex,file_name,sigma,start_window,norm_entropy,geometry,sweep size (bytes)
570,1000000,250000,sine,30256,18.384665,-10.0,b'FFEBD336C591C731',-10.0db_10.0sigma_haystacks/2018-03-30_204908__611.txt,10.0,b'0000000000000000',0.9996921547622782,0,250000
571,1000000,250000,sine,732652,18.443072,-10.0,b'FFF05B1A7982CE8B',-10.0db_10.0sigma_haystacks/2018-03-30_204908__612.txt,10.0,b'00000000000B312A',0.9997612895617849,0,250000
572,1000000,250000,sine,44735,18.33654,-10.0,b'FFEDFE31CBED340C',-10.0db_10.0sigma_haystacks/2018-03-30_204908__613.txt,10.0,b'000000000000AF6D',0.9997252341817572,0,250000
573,1000000,250000,sine,661349,18.397525,-10.0,b'FFF14E02C4A510E2',-10.0db_10.0sigma_haystacks/2018-03-30_204908__614.txt,10.0,b'00000000000A290A',0.9997757679708636,0,250000
574,1000000,250000,sine,697360,18.371326,-10.0,b'FFEF96A8F285A403',-10.0db_10.0sigma_haystacks/2018-03-30_204908__615.txt,10.0,b'00000000000AA444',0.9997495806187745,0,250000
575,1000000,250000,sine,512572,18.329151,-10.0,b'FFF0312865B80435',-10.0db_10.0sigma_haystacks/2018-03-30_204908__616.txt,10.0,b'000000000007D1E7',0.9997587894083325,0,250000
576,1000000,250000,sine,289442,18.425563,-10.0,b'FFEFFBE90C281CC9',-10.0db_10.0sigma_haystacks/2018-03-30_204908__617.txt,10.0,b'0000000000046C41',0.9997556156123726,0,250000
577,1000000,250000,sine,468494,18.328158,-10.0,b'FFF18C7E6C61F165',-10.0db_10.0sigma_haystacks/2018-03-30_204908__618.txt,10.0,b'00000000000719C6',0.9997794922495655,0,250000
578,1000000,250000,sine,608800,18.432289,-10.0,b'FFF03AC26CF73746',-10.0db_10.0sigma_haystacks/2018-03-30_204908__619.txt,10.0,b'0000000000094CEC',0.9997593617126456,0,250000
579,1000000,250000,sine,308651,18.393029,-10.0,b'FFEA063FFAA87F58',-10.0db_10.0sigma_haystacks/2018-03-30_204908__62.txt,10.0,b'000000000004BAC6',0.9996646791647965,0,250000
580,1000000,250000,sine,703675,18.447987,-10.0,b'FFEFD4FCA494E7F6',-10.0db_10.0sigma_haystacks/2018-03-30_204908__620.txt,10.0,b'00000000000ABEC5',0.9997532955936382,0,250000
581,1000000,250000,sine,693781,18.403107,-10.0,b'FFEFD8A209EE76F8',-10.0db_10.0sigma_haystacks/2018-03-30_204908__621.txt,10.0,b'00000000000AB407',0.9997535129168059,0,250000
582,1000000,250000,sine,331919,18.466567,-10.0,b'FFECC17DD9B5E7D7',-10.0db_10.0sigma_haystacks/2018-03-30_204908__622.txt,10.0,b'0000000000051222',0.9997063572170287,0,250000
583,1000000,250000,sine,661803,18.467249,-10.0,b'FFEF712933C3BEF4',-10.0db_10.0sigma_haystacks/2018-03-30_204908__623.txt,10.0,b'00000000000A1879',0.9997473455039332,0,250000
584,1000000,250000,sine,393460,18.455776,-10.0,b'FFF3416743FCC045',-10.0db_10.0sigma_haystacks/2018-03-30_204908__624.txt,10.0,b'0000000000000000',0.9998055340874883,0,250000
585,1000000,250000,sine,160897,18.511789,-10.0,b'FFED69B57DB5FA49',-10.0db_10.0sigma_haystacks/2018-03-30_204908__625.txt,10.0,b'0000000000027A60',0.9997163837521937,0,250000
586,1000000,250000,sine,570467,18.418776,-10.0,b'FFEF7A41D0A4E592',-10.0db_10.0sigma_haystacks/2018-03-30_204908__626.txt,10.0,b'000000000008B5B2',0.9997478876763527,0,250000
587,1000000,250000,sine,583848,18.430438,-10.0,b'FFF12630C02775B1',-10.0db_10.0sigma_haystacks/2018-03-30_204908__627.txt,10.0,b'000000000008E025',0.9997733944911981,0,250000
588,1000000,250000,sine,503265,18.466186,-10.0,b'FFEF1924FF0C26DC',-10.0db_10.0sigma_haystacks/2018-03-30_204908__628.txt,10.0,b'000000000007B60E',0.9997420993159244,0,250000
589,1000000,250000,sine,556509,18.472637,-10.0,b'FFEFE30806633C85',-10.0db_10.0sigma_haystacks/2018-03-30_204908__629.txt,10.0,b'000000000008807E',0.9997541327087562,0,250000
590,1000000,250000,sine,347811,18.431872,-10.0,b'FFEF406946E5817F',-10.0db_10.0sigma_haystacks/2018-03-30_204908__63.txt,10.0,b'0000000000055163',0.9997444397949007,0,250000
591,1000000,250000,sine,661081,18.547764,-10.0,b'FFEE666DD15F8B4B',-10.0db_10.0sigma_haystacks/2018-03-30_204908__630.txt,10.0,b'00000000000A1938',0.999731447039606,0,250000
592,1000000,250000,sine,460968,18.460418,-10.0,b'FFED6AD78DA202BB',-10.0db_10.0sigma_haystacks/2018-03-30_204908__631.txt,10.0,b'0000000000070871',0.9997164512875614,0,250000
593,1000000,250000,sine,669609,18.329048,-10.0,b'FFF0AA690AB9239A',-10.0db_10.0sigma_haystacks/2018-03-30_204908__632.txt,10.0,b'00000000000A3742',0.999766016621582,0,250000
594,1000000,250000,sine,177018,18.330241,-10.0,b'FFEEDC6E94A320BB',-10.0db_10.0sigma_haystacks/2018-03-30_204908__633.txt,10.0,b'000000000002B32F',0.9997384805652811,0,250000
595,1000000,250000,sine,307727,18.381829,-10.0,b'FFF0A76583D91BFE',-10.0db_10.0sigma_haystacks/2018-03-30_204908__634.txt,10.0,b'000000000004A91A',0.9997658369864876,0,250000
596,1000000,250000,sine,640070,18.420556,-10.0,b'FFEE139DD6B46D9A',-10.0db_10.0sigma_haystacks/2018-03-30_204908__635.txt,10.0,b'000000000009C0D9',0.9997265110348097,0,250000
597,1000000,250000,sine,602149,18.342512,-10.0,b'FFEEAB4B4A53CCA4',-10.0db_10.0sigma_haystacks/2018-03-30_204908__636.txt,10.0,b'00000000000933AF',0.9997355517210302,0,250000
598,1000000,250000,sine,648147,18.454255,-10.0,b'FFEAAE8709A4487C',-10.0db_10.0sigma_haystacks/2018-03-30_204908__637.txt,10.0,b'000000000009E5F5',0.9996747092897219,0,250000
599,1000000,250000,sine,61075,18.43022,-10.0,b'FFEE01F6A0443B04',-10.0db_10.0sigma_haystacks/2018-03-30_204908__638.txt,10.0,b'000000000000EF69',0.9997254588236196,0,250000
600,1000000,250000,sine,520987,18.399169,-10.0,b'FFF06CA14A7D54B0',-10.0db_10.0sigma_haystacks/2018-03-30_204908__639.txt,10.0,b'000000000007F81F',0.9997623342301173,0,250000
601,1000000,250000,sine,506036,18.501669,-10.0,b'FFF2068C67B88831',-10.0db_10.0sigma_haystacks/2018-03-30_204908__64.txt,10.0,b'0000000000000000',0.9997867672716173,0,250000
602,1000000,250000,sine,692859,18.377707,-10.0,b'FFF1F6D99C1346A8',-10.0db_10.0sigma_haystacks/2018-03-30_204908__640.txt,10.0,b'00000000000A7F0C',0.9997858315728766,0,250000
603,1000000,250000,sine,206817,18.461284,-10.0,b'FFEE3EE29EFDE99A',-10.0db_10.0sigma_haystacks/2018-03-30_204908__641.txt,10.0,b'0000000000032635',0.9997290900491788,0,250000
604,1000000,250000,sine,369226,18.361894,-10.0,b'FFEFC286922E31AE',-10.0db_10.0sigma_haystacks/2018-03-30_204908__642.txt,10.0,b'000000000005A0E1',0.9997521952192805,0,250000
605,1000000,250000,sine,506514,18.332544,-10.0,b'FFEF55F57B8B8D42',-10.0db_10.0sigma_haystacks/2018-03-30_204908__643.txt,10.0,b'000000000007B72F',0.9997457241366148,0,250000
606,1000000,250000,sine,539999,18.444671,-10.0,b'FFEE08FB748E01FE',-10.0db_10.0sigma_haystacks/2018-03-30_204908__644.txt,10.0,b'0000000000083F1C',0.9997258771805306,0,250000
607,1000000,250000,sine,667608,18.462231,-10.0,b'FFF1BA4115CBDCAB',-10.0db_10.0sigma_haystacks/2018-03-30_204908__645.txt,10.0,b'00000000000A18AE',0.9997822197818063,0,250000
608,1000000,250000,sine,491544,18.449818,-10.0,b'FFF167ACF947EEE5',-10.0db_10.0sigma_haystacks/2018-03-30_204908__646.txt,10.0,b'0000000000077DFC',0.9997772977160648,0,250000
609,1000000,250000,sine,737091,18.4271,-10.0,b'FFF046AD124E9C25',-10.0db_10.0sigma_haystacks/2018-03-30_204908__647.txt,10.0,b'00000000000B5C80',0.9997600719964859,0,250000
610,1000000,250000,sine,724872,18.541004,-10.0,b'FFEC8942FAAE2ADF',-10.0db_10.0sigma_haystacks/2018-03-30_204908__648.txt,10.0,b'00000000000B0E06',0.9997030056498991,0,250000
611,1000000,250000,sine,61001,18.498503,-10.0,b'FFEDF612380ACC2C',-10.0db_10.0sigma_haystacks/2018-03-30_204908__649.txt,10.0,b'0000000000000000',0.999724749992349,0,250000
612,1000000,250000,sine,245742,18.37544,-10.0,b'FFEF90985476F829',-10.0db_10.0sigma_haystacks/2018-03-30_204908__65.txt,10.0,b'000000000003C0B0',0.9997492191218632,0,250000
613,1000000,250000,sine,488713,18.393456,-10.0,b'FFEEA847586CFB49',-10.0db_10.0sigma_haystacks/2018-03-30_204908__650.txt,10.0,b'0000000000077831',0.9997353719885956,0,250000
614,1000000,250000,sine,665447,18.41439,-10.0,b'FFF01497BA736E1A',-10.0db_10.0sigma_haystacks/2018-03-30_204908__651.txt,10.0,b'00000000000A2463',0.9997570867948988,0,250000
615,1000000,250000,sine,72136,18.34,-10.0,b'FFEF3FE08D2A7A6E',-10.0db_10.0sigma_haystacks/2018-03-30_204908__652.txt,10.0,b'0000000000012015',0.9997444079610122,0,250000
616,1000000,250000,sine,419581,18.468034,-10.0,b'FFECDBB4B0A5AFAD',-10.0db_10.0sigma_haystacks/2018-03-30_204908__653.txt,10.0,b'0000000000065DE5',0.9997079197061314,0,250000
617,1000000,250000,sine,209585,18.355322,-10.0,b'FFEF57AD8476C277',-10.0db_10.0sigma_haystacks/2018-03-30_204908__654.txt,10.0,b'0000000000033396',0.9997458265902095,0,250000
618,1000000,250000,sine,545795,18.422851,-10.0,b'FFED67529BC97E3C',-10.0db_10.0sigma_haystacks/2018-03-30_204908__655.txt,10.0,b'0000000000085CB6',0.9997162415200247,0,250000
619,1000000,250000,sine,286154,18.381635,-10.0,b'FFEE4969E52E5E75',-10.0db_10.0sigma_haystacks/2018-03-30_204908__656.txt,10.0,b'0000000000045D95',0.9997297175916002,0,250000
620,1000000,250000,sine,142504,18.442723,-10.0,b'FFEF91A4F9E0723B',-10.0db_10.0sigma_haystacks/2018-03-30_204908__657.txt,10.0,b'0000000000022941',0.999749281670917,0,250000
621,1000000,250000,sine,684351,18.452423,-10.0,b'FFF0CDAA7472E458',-10.0db_10.0sigma_haystacks/2018-03-30_204908__658.txt,10.0,b'00000000000A7BB1',0.999768118014298,0,250000
622,1000000,250000,sine,79637,18.464619,-10.0,b'FFF0F4550D445AC7',-10.0db_10.0sigma_haystacks/2018-03-30_204908__659.txt,10.0,b'0000000000010F58',0.9997704227109961,0,250000
623,1000000,250000,sine,450818,18.410588,-10.0,b'FFE8EF4392F10E2E',-10.0db_10.0sigma_haystacks/2018-03-30_204908__66.txt,10.0,b'000000000006D8CD',0.9996480503058971,0,250000
624,1000000,250000,sine,48144,18.382958,-10.0,b'FFEE53C8227340CA',-10.0db_10.0sigma_haystacks/2018-03-30_204908__660.txt,10.0,b'0000000000000000',0.9997303355798524,0,250000
625,1000000,250000,sine,2423,18.31385,-10.0,b'FFE855BB01C46D94',-10.0db_10.0sigma_haystacks/2018-03-30_204908__661.txt,10.0,b'0000000000000000',0.9996388989982437,0,250000
626,1000000,250000,sine,691214,18.318698,-10.0,b'FFEE27D202EDB1E2',-10.0db_10.0sigma_haystacks/2018-03-30_204908__662.txt,10.0,b'00000000000A911E',0.9997277152751198,0,250000
627,1000000,250000,sine,106703,18.405776,-10.0,b'FFEEFC5467E3E192',-10.0db_10.0sigma_haystacks/2018-03-30_204908__663.txt,10.0,b'000000000001A0E9',0.99974038181962,0,250000
628,1000000,250000,sine,91989,18.481489,-10.0,b'FFEFDBF1C2CC35BE',-10.0db_10.0sigma_haystacks/2018-03-30_204908__664.txt,10.0,b'00000000000167CF',0.9997537102924959,0,250000
629,1000000,250000,sine,652336,18.45043,-10.0,b'FFEF02C384C45F3D',-10.0db_10.0sigma_haystacks/2018-03-30_204908__665.txt,10.0,b'000000000009F05E',0.9997407653179535,0,250000
630,1000000,250000,sine,388199,18.480534,-10.0,b'FFF0A8C79FE065B4',-10.0db_10.0sigma_haystacks/2018-03-30_204908__666.txt,10.0,b'000000000005E450',0.9997659194340273,0,250000
631,1000000,250000,sine,699788,18.360503,-10.0,b'FFF0A09D5F8EF79D',-10.0db_10.0sigma_haystacks/2018-03-30_204908__667.txt,10.0,b'00000000000AA6CD',0.999765432759485,0,250000
632,1000000,250000,sine,572420,18.501546,-10.0,b'FFF016191AF32875',-10.0db_10.0sigma_haystacks/2018-03-30_204908__668.txt,10.0,b'000000000008B82A',0.9997571765224619,0,250000
633,1000000,250000,sine,251624,18.431501,-10.0,b'FFEF4A460B8B5B4E',-10.0db_10.0sigma_haystacks/2018-03-30_204908__669.txt,10.0,b'000000000003D6D2',0.9997450276382954,0,250000
634,1000000,250000,sine,720542,18.446788,-10.0,b'FFEFE5336F2B2478',-10.0db_10.0sigma_haystacks/2018-03-30_204908__67.txt,10.0,b'00000000000B0FD0',0.9997542620250611,0,250000
635,1000000,250000,sine,467016,18.393042,-10.0,b'FFEE6955E65E3CE4',-10.0db_10.0sigma_haystacks/2018-03-30_204908__670.txt,10.0,b'00000000000724FB',0.9997316202846998,0,250000
636,1000000,250000,sine,461309,18.396044,-10.0,b'FFEDAEA7FD145EF7',-10.0db_10.0sigma_haystacks/2018-03-30_204908__671.txt,10.0,b'0000000000070AE1',0.9997204933288955,0,250000
637,1000000,250000,sine,560609,18.430824,-10.0,b'FFEFEA366117F712',-10.0db_10.0sigma_haystacks/2018-03-30_204908__672.txt,10.0,b'00000000000892D4',0.9997545607339758,0,250000
638,1000000,250000,sine,434337,18.389578,-10.0,b'FFF24EBEECC93927',-10.0db_10.0sigma_haystacks/2018-03-30_204908__673.txt,10.0,b'000000000006A50A',0.9997910705685954,0,250000
639,1000000,250000,sine,424067,18.397224,-10.0,b'FFEE261550D1207D',-10.0db_10.0sigma_haystacks/2018-03-30_204908__674.txt,10.0,b'0000000000066E38',0.9997276117363225,0,250000
640,1000000,250000,sine,544637,18.388538,-10.0,b'FFED665F89130B12',-10.0db_10.0sigma_haystacks/2018-03-30_204908__675.txt,10.0,b'0000000000084F44',0.9997161849251591,0,250000
641,1000000,250000,sine,723893,18.34588,-10.0,b'FFEDE39A53089834',-10.0db_10.0sigma_haystacks/2018-03-30_204908__676.txt,10.0,b'00000000000AFC57',0.9997236491936142,0,250000
642,1000000,250000,sine,650632,18.47252,-10.0,b'FFEE12EA1AFB4220',-10.0db_10.0sigma_haystacks/2018-03-30_204908__677.txt,10.0,b'000000000009F3CD',0.999726469187391,0,250000
643,1000000,250000,sine,266994,18.338767,-10.0,b'FFEC2B0EDBD5E497',-10.0db_10.0sigma_haystacks/2018-03-30_204908__678.txt,10.0,b'0000000000041049',0.9996973906780436,0,250000
644,1000000,250000,sine,85210,18.352532,-10.0,b'FFEDC65CD0C147DD',-10.0db_10.0sigma_haystacks/2018-03-30_204908__679.txt,10.0,b'0000000000015002',0.9997219063377588,0,250000
645,1000000,250000,sine,395293,18.464134,-10.0,b'FFF1E6DFBBF20E7F',-10.0db_10.0sigma_haystacks/2018-03-30_204908__68.txt,10.0,b'0000000000060933',0.9997848793245299,0,250000
646,1000000,250000,sine,411495,18.458334,-10.0,b'FFEDB3432F8BBE95',-10.0db_10.0sigma_haystacks/2018-03-30_204908__680.txt,10.0,b'00000000000644A6',0.9997207678821232,0,250000
647,1000000,250000,sine,582468,18.357645,-10.0,b'FFEE8C0FEFD55974',-10.0db_10.0sigma_haystacks/2018-03-30_204908__681.txt,10.0,b'000000000008EE4E',0.9997336901577304,0,250000
648,1000000,250000,sine,503293,18.459671,-10.0,b'FFF14F35A7C5B023',-10.0db_10.0sigma_haystacks/2018-03-30_204908__682.txt,10.0,b'0000000000079DDC',0.9997758394236118,0,250000
649,1000000,250000,sine,99441,18.394223,-10.0,b'FFEE5DBD5AD8E5EC',-10.0db_10.0sigma_haystacks/2018-03-30_204908__683.txt,10.0,b'0000000000018767',0.9997309291164559,0,250000
650,1000000,250000,sine,270364,18.362183,-10.0,b'FFEE08C22436D860',-10.0db_10.0sigma_haystacks/2018-03-30_204908__684.txt,10.0,b'0000000000042191',0.9997258638361147,0,250000
651,1000000,250000,sine,694567,18.50745,-10.0,b'FFF20FD8E00484D0',-10.0db_10.0sigma_haystacks/2018-03-30_204908__685.txt,10.0,b'00000000000A99C7',0.9997873215179586,0,250000
652,1000000,250000,sine,704296,18.440596,-10.0,b'FFF09AE80E961A59',-10.0db_10.0sigma_haystacks/2018-03-30_204908__686.txt,10.0,b'00000000000AC1E7',0.9997650925202709,0,250000
653,1000000,250000,sine,367245,18.480304,-10.0,b'FFF190941B95D550',-10.0db_10.0sigma_haystacks/2018-03-30_204908__687.txt,10.0,b'0000000000059A83',0.9997797357169341,0,250000
654,1000000,250000,sine,479207,18.398419,-10.0,b'FFF06A7B956B263F',-10.0db_10.0sigma_haystacks/2018-03-30_204908__688.txt,10.0,b'0000000000073FD4',0.9997622062414108,0,250000
655,1000000,250000,sine,447941,18.46708,-10.0,b'FFF08C69702FF81A',-10.0db_10.0sigma_haystacks/2018-03-30_204908__689.txt,10.0,b'000000000006D8A2',0.99976422857452,0,250000
656,1000000,250000,sine,494992,18.422222,-10.0,b'FFEEC8446F934CE2',-10.0db_10.0sigma_haystacks/2018-03-30_204908__69.txt,10.0,b'000000000007893C',0.9997372786597911,0,250000
657,1000000,250000,sine,108604,18.416697,-10.0,b'FFEF2F23536A20DC',-10.0db_10.0sigma_haystacks/2018-03-30_204908__690.txt,10.0,b'000000000001A511',0.9997434102291796,0,250000
658,1000000,250000,sine,509558,18.404881,-10.0,b'FFF07A18AFEBC1D6',-10.0db_10.0sigma_haystacks/2018-03-30_204908__691.txt,10.0,b'000000000007C845',0.9997631368895972,0,250000
659,1000000,250000,sine,173328,18.445765,-10.0,b'FFF0067932D3F6E2',-10.0db_10.0sigma_haystacks/2018-03-30_204908__692.txt,10.0,b'000000000002B356',0.9997562452216043,0,250000
660,1000000,250000,sine,30486,18.37532,-10.0,b'FFF0AB91037E5C7C',-10.0db_10.0sigma_haystacks/2018-03-30_204908__693.txt,10.0,b'0000000000000000',0.9997660855328774,0,250000
661,1000000,250000,sine,182051,18.469577,-10.0,b'FFEFDB3DEA19B230',-10.0db_10.0sigma_haystacks/2018-03-30_204908__694.txt,10.0,b'000000000002CC0D',0.9997536684187256,0,250000
662,1000000,250000,sine,584156,18.476652,-10.0,b'FFED6BD4E4300FAF',-10.0db_10.0sigma_haystacks/2018-03-30_204908__695.txt,10.0,b'000000000008E80A',0.9997165102724355,0,250000
663,1000000,250000,sine,537340,18.425993,-10.0,b'FFED5FB1C87C7346',-10.0db_10.0sigma_haystacks/2018-03-30_204908__696.txt,10.0,b'0000000000082E9A',0.9997157868424311,0,250000
664,1000000,250000,sine,499041,18.487864,-10.0,b'FFEF4EE55EAAA5D7',-10.0db_10.0sigma_haystacks/2018-03-30_204908__697.txt,10.0,b'0000000000079BE3',0.9997453031525462,0,250000
665,1000000,250000,sine,334714,18.433792,-10.0,b'FFF041DD1CE7E603',-10.0db_10.0sigma_haystacks/2018-03-30_204908__698.txt,10.0,b'0000000000051C97',0.9997597851587724,0,250000
666,1000000,250000,sine,280923,18.392421,-10.0,b'FFF0524EC281397F',-10.0db_10.0sigma_haystacks/2018-03-30_204908__699.txt,10.0,b'0000000000044AC2',0.9997607652935628,0,250000
667,1000000,250000,sine,45533,18.521778,-10.0,b'FFEDF40BD1BC2282',-10.0db_10.0sigma_haystacks/2018-03-30_204908__7.txt,10.0,b'0000000000000000',0.9997246292930275,0,250000
668,1000000,250000,sine,740391,18.464285,-10.0,b'FFEE3B4F29997E66',-10.0db_10.0sigma_haystacks/2018-03-30_204908__70.txt,10.0,b'00000000000B4519',0.9997288769023722,0,250000
669,1000000,250000,sine,69396,18.345485,-10.0,b'FFED3D241BDD1965',-10.0db_10.0sigma_haystacks/2018-03-30_204908__700.txt,10.0,b'0000000000010C38',0.9997137272983888,0,250000
670,1000000,250000,sine,658723,18.472119,-10.0,b'FFEE1A00E88E9F44',-10.0db_10.0sigma_haystacks/2018-03-30_204908__701.txt,10.0,b'00000000000A15D4',0.9997268917291486,0,250000
671,1000000,250000,sine,504766,18.38257,-10.0,b'FFF11ABF56E48DB0',-10.0db_10.0sigma_haystacks/2018-03-30_204908__702.txt,10.0,b'000000000007B741',0.9997727124345082,0,250000
672,1000000,250000,sine,344756,18.408716,-10.0,b'FFEC34AAC841358F',-10.0db_10.0sigma_haystacks/2018-03-30_204908__703.txt,10.0,b'00000000000541A6',0.9996979634236184,0,250000
673,1000000,250000,sine,392806,18.39176,-10.0,b'FFEDB6953D2E1B8B',-10.0db_10.0sigma_haystacks/2018-03-30_204908__704.txt,10.0,b'0000000000060694',0.9997209658005705,0,250000
674,1000000,250000,sine,193270,18.516474,-10.0,b'FFEFBA0068812209',-10.0db_10.0sigma_haystacks/2018-03-30_204908__705.txt,10.0,b'000000000002F36F',0.9997516871449119,0,250000
675,1000000,250000,sine,391895,18.435171,-10.0,b'FFEEA880C2D11FA6',-10.0db_10.0sigma_haystacks/2018-03-30_204908__706.txt,10.0,b'000000000005F082',0.9997353853567046,0,250000
676,1000000,250000,sine,413530,18.503396,-10.0,b'FFEEB164742D7B65',-10.0db_10.0sigma_haystacks/2018-03-30_204908__707.txt,10.0,b'000000000006528C',0.9997359152077275,0,250000
677,1000000,250000,sine,8075,18.300852,-10.0,b'FFEC848A72F02FF3',-10.0db_10.0sigma_haystacks/2018-03-30_204908__708.txt,10.0,b'0000000000000000',0.9997027242670249,0,250000
678,1000000,250000,sine,161424,18.419438,-10.0,b'FFF20AA3F777F4D7',-10.0db_10.0sigma_haystacks/2018-03-30_204908__709.txt,10.0,b'000000000002828A',0.9997870111760391,0,250000
679,1000000,250000,sine,446432,18.41784,-10.0,b'FFEFA1B66B4A4D1F',-10.0db_10.0sigma_haystacks/2018-03-30_204908__71.txt,10.0,b'000000000006D1B8',0.9997502394065034,0,250000
680,1000000,250000,sine,657695,18.400295,-10.0,b'FFECB91838FE4781',-10.0db_10.0sigma_haystacks/2018-03-30_204908__710.txt,10.0,b'00000000000A0948',0.999705856717804,0,250000
681,1000000,250000,sine,70345,18.41866,-10.0,b'FFEDEF4B0BA89F35',-10.0db_10.0sigma_haystacks/2018-03-30_204908__711.txt,10.0,b'0000000000011072',0.9997243459908156,0,250000
682,1000000,250000,sine,239261,18.492869,-10.0,b'FFF0CA6615DFBE29',-10.0db_10.0sigma_haystacks/2018-03-30_204908__712.txt,10.0,b'000000000003A2F2',0.9997679232818646,0,250000
683,1000000,250000,sine,295049,18.440788,-10.0,b'FFEFC06D98E11C2E',-10.0db_10.0sigma_haystacks/2018-03-30_204908__713.txt,10.0,b'0000000000048544',0.9997520701953175,0,250000
684,1000000,250000,sine,415139,18.447203,-10.0,b'FFEED1F964081A2A',-10.0db_10.0sigma_haystacks/2018-03-30_204908__714.txt,10.0,b'0000000000063DE5',0.9997378572334416,0,250000
685,1000000,250000,sine,622623,18.401798,-10.0,b'FFEEE5F117CFABBA',-10.0db_10.0sigma_haystacks/2018-03-30_204908__715.txt,10.0,b'00000000000987D9',0.9997390473943698,0,250000
686,1000000,250000,sine,706112,18.414016,-10.0,b'FFF0163C799929D3',-10.0db_10.0sigma_haystacks/2018-03-30_204908__716.txt,10.0,b'00000000000AD432',0.9997571847576167,0,250000
687,1000000,250000,sine,554978,18.357,-10.0,b'FFEF729B1EE9CD2E',-10.0db_10.0sigma_haystacks/2018-03-30_204908__717.txt,10.0,b'0000000000088492',0.9997474316323072,0,250000
688,1000000,250000,sine,130423,18.393769,-10.0,b'FFF01547380B98B1',-10.0db_10.0sigma_haystacks/2018-03-30_204908__718.txt,10.0,b'000000000002006E',0.9997571276544889,0,250000
689,1000000,250000,sine,11649,18.400671,-10.0,b'FFE8D91CCB87FD8B',-10.0db_10.0sigma_haystacks/2018-03-30_204908__719.txt,10.0,b'0000000000000000',0.9996467299747849,0,250000
690,1000000,250000,sine,474547,18.505367,-10.0,b'FFF02024ECBA3F3E',-10.0db_10.0sigma_haystacks/2018-03-30_204908__72.txt,10.0,b'0000000000073E34',0.9997577753208384,0,250000
691,1000000,250000,sine,220031,18.366815,-10.0,b'FFF01C4586D5355A',-10.0db_10.0sigma_haystacks/2018-03-30_204908__720.txt,10.0,b'000000000003545C',0.9997575444929979,0,250000
692,1000000,250000,sine,364455,18.5018,-10.0,b'FFF093526956AC44',-10.0db_10.0sigma_haystacks/2018-03-30_204908__721.txt,10.0,b'0000000000059E19',0.9997646404456997,0,250000
693,1000000,250000,sine,191028,18.426337,-10.0,b'FFF03585338ED175',-10.0db_10.0sigma_haystacks/2018-03-30_204908__722.txt,10.0,b'000000000002EB1B',0.9997590494345403,0,250000
694,1000000,250000,sine,522488,18.37218,-10.0,b'FFF026C6AB11734A',-10.0db_10.0sigma_haystacks/2018-03-30_204908__723.txt,10.0,b'000000000007FCDB',0.9997581706075545,0,250000
695,1000000,250000,sine,223291,18.371976,-10.0,b'FFEE691C804BCEB1',-10.0db_10.0sigma_haystacks/2018-03-30_204908__724.txt,10.0,b'0000000000036AA7',0.9997316069205191,0,250000
696,1000000,250000,sine,281724,18.409042,-10.0,b'FFEE207355F51A8C',-10.0db_10.0sigma_haystacks/2018-03-30_204908__725.txt,10.0,b'00000000000453E6',0.9997272759992096,0,250000
697,1000000,250000,sine,352353,18.490483,-10.0,b'FFF007016D0E4DF3',-10.0db_10.0sigma_haystacks/2018-03-30_204908__726.txt,10.0,b'0000000000056D49',0.9997562769395298,0,250000
698,1000000,250000,sine,495500,18.368505,-10.0,b'FFEF5414556C454B',-10.0db_10.0sigma_haystacks/2018-03-30_204908__727.txt,10.0,b'00000000000785B2',0.9997456121104032,0,250000
699,1000000,250000,sine,380201,18.344822,-10.0,b'FFEEA94060E2DD64',-10.0db_10.0sigma_haystacks/2018-03-30_204908__728.txt,10.0,b'000000000005CCCA',0.9997354299711207,0,250000
700,1000000,250000,sine,590709,18.389052,-10.0,b'FFEFD71CB068CE05',-10.0db_10.0sigma_haystacks/2018-03-30_204908__729.txt,10.0,b'000000000009042B',0.9997534222642657,0,250000
701,1000000,250000,sine,469715,18.359024,-10.0,b'FFEF67E1E0AA4F41',-10.0db_10.0sigma_haystacks/2018-03-30_204908__73.txt,10.0,b'000000000007257C',0.9997467924555761,0,250000
702,1000000,250000,sine,618489,18.409277,-10.0,b'FFEC3F4DFDDA3B74',-10.0db_10.0sigma_haystacks/2018-03-30_204908__730.txt,10.0,b'00000000000960C3',0.9996985974702078,0,250000
703,1000000,250000,sine,147256,18.499044,-10.0,b'FFEF4F0BA7F3B8D5',-10.0db_10.0sigma_haystacks/2018-03-30_204908__731.txt,10.0,b'00000000000247E7',0.9997453120667633,0,250000
704,1000000,250000,sine,653973,18.403553,-10.0,b'FFED5F8BEBFD13BB',-10.0db_10.0sigma_haystacks/2018-03-30_204908__732.txt,10.0,b'000000000009FA98',0.9997157780271559,0,250000
705,1000000,250000,sine,88956,18.285611,-10.0,b'FFED5A6AC52122F5',-10.0db_10.0sigma_haystacks/2018-03-30_204908__733.txt,10.0,b'0000000000015CB2',0.9997154722851787,0,250000
706,1000000,250000,sine,76012,18.374522,-10.0,b'FFEEF8E65355DE65',-10.0db_10.0sigma_haystacks/2018-03-30_204908__734.txt,10.0,b'00000000000128E2',0.9997401773756205,0,250000
