,HstackSize,NeedleSize,NeedleType,StartSam,dSNR,energy,entropy_hex,file_name,sigma,start_window,norm_entropy,geometry,sweep size (bytes)
13,1000000,250000,chirp,124964,-12.0,18.46694,b'FFF328BE086D2D96',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__11.txt,10.0,b'0000000000000000',0.9998040641734647,0,250000
14,1000000,250000,chirp,509051,-12.0,18.385976,b'FFF431B501485635',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__110.txt,10.0,b'0000000000000000',0.999819857302357,0,250000
15,1000000,250000,chirp,489555,-12.0,18.557228,b'FFF30FDBCE2DC706',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__111.txt,10.0,b'0000000000000000',0.9998025809892886,0,250000
16,1000000,250000,chirp,351288,-12.0,18.594131,b'FFF4CA3BF60D2D39',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__112.txt,10.0,b'0000000000000000',0.9998289486302852,0,250000
17,1000000,250000,chirp,319839,-12.0,18.445007,b'FFF342B10105BEEE',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__113.txt,10.0,b'0000000000000000',0.9998056108606965,0,250000
18,1000000,250000,chirp,531984,-12.0,18.34426,b'FFF40A9728BF4B5A',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__114.txt,10.0,b'000000000008250D',0.9998175257721843,0,250000
19,1000000,250000,chirp,178032,-12.0,18.46077,b'FFF3AEDFFA9D79AB',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__115.txt,10.0,b'0000000000000000',0.9998120590995451,0,250000
20,1000000,250000,chirp,551934,-12.0,18.383905,b'FFF414939C576DD0',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__116.txt,10.0,b'0000000000000000',0.9998181209924419,0,250000
21,1000000,250000,chirp,257802,-12.0,18.420489,b'FFF3E57E8B410B92',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__117.txt,10.0,b'0000000000000000',0.999815314669153,0,250000
22,1000000,250000,chirp,449256,-12.0,18.425564,b'FFF4BC6CD54153E8',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__118.txt,10.0,b'0000000000000000',0.9998281255441317,0,250000
23,1000000,250000,chirp,367358,-12.0,18.414822,b'FFF4AE0CDC9A0E86',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__119.txt,10.0,b'0000000000000000',0.9998272687340448,0,250000
24,1000000,250000,chirp,352087,-12.0,18.507828,b'FFF4EDFCB18E6E2B',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__12.txt,10.0,b'0000000000000000',0.9998310796668706,0,250000
25,1000000,250000,chirp,84035,-12.0,18.447136,b'FFF44CAC5237CE78',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__120.txt,10.0,b'0000000000000000',0.9998214646059005,0,250000
26,1000000,250000,chirp,527388,-12.0,18.386162,b'FFF4D8E4034ED7B4',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__121.txt,10.0,b'0000000000000000',0.9998298222229168,0,250000
27,1000000,250000,chirp,321419,-12.0,18.448323,b'FFF3B90EC6E369E0',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__122.txt,10.0,b'0000000000000000',0.9998126660419878,0,250000
28,1000000,250000,chirp,20923,-12.0,18.451616,b'FFF19BC304C450D0',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__123.txt,10.0,b'0000000000000000',0.9997804022903136,0,250000
29,1000000,250000,chirp,143754,-12.0,18.470209,b'FFF33078F2558292',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__124.txt,10.0,b'0000000000000000',0.9998045249252154,0,250000
30,1000000,250000,chirp,443900,-12.0,18.549535,b'FFF49F451C4D8FA4',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__125.txt,10.0,b'0000000000000000',0.9998263877608251,0,250000
31,1000000,250000,chirp,159960,-12.0,18.482429,b'FFF3E81573E84F15',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__126.txt,10.0,b'0000000000026652',0.9998154690146361,0,250000
32,1000000,250000,chirp,112224,-12.0,18.369113,b'FFF3CE2846ACE5FE',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__127.txt,10.0,b'0000000000000000',0.9998139236765159,0,250000
33,1000000,250000,chirp,698913,-12.0,18.460224,b'FFF40FCEA0FCF5AF',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__128.txt,10.0,b'0000000000000000',0.9998178367104521,0,250000
34,1000000,250000,chirp,389476,-12.0,18.411142,b'FFF1E5166ADAC46C',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__129.txt,10.0,b'0000000000000000',0.9997847728471739,0,250000
35,1000000,250000,chirp,600749,-12.0,18.51851,b'FFF3735BF19C825E',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__13.txt,10.0,b'0000000000000000',0.9998085116836695,0,250000
36,1000000,250000,chirp,19323,-12.0,18.483764,b'FFEE1857B1EBD733',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__130.txt,10.0,b'0000000000000000',0.999726792726434,0,250000
37,1000000,250000,chirp,590159,-12.0,18.443163,b'FFF28AEB1E95E569',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__131.txt,10.0,b'0000000000000000',0.9997946571371227,0,250000
38,1000000,250000,chirp,18202,-12.0,18.499678,b'FFF277E848CE5C4F',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__132.txt,10.0,b'0000000000000000',0.9997935239887794,0,250000
39,1000000,250000,chirp,661255,-12.0,18.44558,b'FFF387F8F1F392A6',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__133.txt,10.0,b'0000000000000000',0.9998097403312853,0,250000
40,1000000,250000,chirp,349390,-12.0,18.47308,b'FFF44E40142965B8',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__134.txt,10.0,b'0000000000000000',0.9998215586130407,0,250000
41,1000000,250000,chirp,390312,-12.0,18.380584,b'FFF45B7E4031D8BD',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__135.txt,10.0,b'0000000000000000',0.9998223479489704,0,250000
42,1000000,250000,chirp,86323,-12.0,18.45543,b'FFF3C72CED587C55',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__136.txt,10.0,b'0000000000000000',0.9998135075269108,0,250000
43,1000000,250000,chirp,420045,-12.0,18.429985,b'FFF3DFF45FE02BC7',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__137.txt,10.0,b'0000000000000000',0.9998149844758478,0,250000
44,1000000,250000,chirp,148358,-12.0,18.489322,b'FFF48300DB11D31F',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__138.txt,10.0,b'0000000000000000',0.9998247029389582,0,250000
45,1000000,250000,chirp,434777,-12.0,18.55727,b'FFF5316A229F279F',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__139.txt,10.0,b'0000000000000000',0.999835098659443,0,250000
46,1000000,250000,chirp,112301,-12.0,18.462416,b'FFF3678CEB1EB082',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__14.txt,10.0,b'0000000000000000',0.9998078078307298,0,250000
47,1000000,250000,chirp,50783,-12.0,18.355545,b'FFF1E2BBAD63B4FC',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__140.txt,10.0,b'0000000000000000',0.999784632510809,0,250000
48,1000000,250000,chirp,375701,-12.0,18.404059,b'FFF375DF7B817251',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__141.txt,10.0,b'0000000000000000',0.9998086615191875,0,250000
49,1000000,250000,chirp,507850,-12.0,18.379375,b'FFF42D6270AAF417',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__142.txt,10.0,b'0000000000000000',0.9998195996601388,0,250000
50,1000000,250000,chirp,473009,-12.0,18.527025,b'FFF40D1E6D93DF99',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__143.txt,10.0,b'0000000000000000',0.9998176764762117,0,250000
51,1000000,250000,chirp,296407,-12.0,18.425439,b'FFF422FC1AF1464A',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__144.txt,10.0,b'0000000000000000',0.9998189797869986,0,250000
52,1000000,250000,chirp,186164,-12.0,18.481587,b'FFF4881542A798F0',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__145.txt,10.0,b'0000000000000000',0.999825005713005,0,250000
53,1000000,250000,chirp,149188,-12.0,18.530674,b'FFF4A12F272D4908',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__146.txt,10.0,b'0000000000000000',0.9998265018577303,0,250000
54,1000000,250000,chirp,85766,-12.0,18.47128,b'FFF412B25A372E9E',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__147.txt,10.0,b'0000000000000000',0.9998180089407611,0,250000
55,1000000,250000,chirp,692294,-12.0,18.446416,b'FFF4BA99342436C8',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__148.txt,10.0,b'0000000000000000',0.9998280166656891,0,250000
56,1000000,250000,chirp,561266,-12.0,18.515543,b'FFF41A260242B79A',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__149.txt,10.0,b'0000000000000000',0.9998184531016346,0,250000
57,1000000,250000,chirp,427377,-12.0,18.428309,b'FFF3B01CF04726B5',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__15.txt,10.0,b'0000000000000000',0.9998121328974575,0,250000
58,1000000,250000,chirp,560125,-12.0,18.485067,b'FFF4DE6DFD8EDD2F',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__150.txt,10.0,b'0000000000000000',0.99983015237154,0,250000
59,1000000,250000,chirp,351704,-12.0,18.453666,b'FFF4D41057BB0D86',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__151.txt,10.0,b'00000000000563A2',0.9998295345210233,0,250000
60,1000000,250000,chirp,661754,-12.0,18.494786,b'FFF43734FDEFC505',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__152.txt,10.0,b'0000000000000000',0.9998201851248602,0,250000
61,1000000,250000,chirp,334076,-12.0,18.441483,b'FFF2C8AA489A1A6D',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__153.txt,10.0,b'0000000000000000',0.9997983375293206,0,250000
62,1000000,250000,chirp,578398,-12.0,18.38406,b'FFF26EF56556FD0B',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__154.txt,10.0,b'000000000008DA46',0.999792990599726,0,250000
63,1000000,250000,chirp,551464,-12.0,18.413315,b'FFF4239A3F0F7E02',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__155.txt,10.0,b'0000000000000000',0.9998190166070895,0,250000
64,1000000,250000,chirp,287684,-12.0,18.414183,b'FFF3D36EFAF6739B',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__156.txt,10.0,b'0000000000000000',0.9998142381618551,0,250000
65,1000000,250000,chirp,45747,-12.0,18.41857,b'FFF265516440CADE',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__157.txt,10.0,b'0000000000000000',0.9997924159727091,0,250000
66,1000000,250000,chirp,53141,-12.0,18.426217,b'FFF2E47766177FED',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__158.txt,10.0,b'0000000000000000',0.9997999946118323,0,250000
67,1000000,250000,chirp,447806,-12.0,18.461007,b'FFF3F1546FF5BF8C',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__159.txt,10.0,b'0000000000000000',0.9998160201211794,0,250000
68,1000000,250000,chirp,310308,-12.0,18.40956,b'FFF3C09C9B244A2D',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__16.txt,10.0,b'0000000000000000',0.9998131162966654,0,250000
69,1000000,250000,chirp,481839,-12.0,18.425388,b'FFF34F5BB048A430',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__160.txt,10.0,b'0000000000000000',0.9998063658570425,0,250000
70,1000000,250000,chirp,381542,-12.0,18.433848,b'FFF50B79B0FA8BB0',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__161.txt,10.0,b'0000000000000000',0.999832837304874,0,250000
71,1000000,250000,chirp,696030,-12.0,18.395396,b'FFF300418C543435',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__162.txt,10.0,b'0000000000000000',0.9998016510038078,0,250000
72,1000000,250000,chirp,148127,-12.0,18.480264,b'FFF2ECD90219BAF5',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__163.txt,10.0,b'0000000000000000',0.999800494175452,0,250000
73,1000000,250000,chirp,208577,-12.0,18.484404,b'FFF3B42C8B9E8F98',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__164.txt,10.0,b'0000000000000000',0.9998123749497785,0,250000
74,1000000,250000,chirp,163637,-12.0,18.34116,b'FFF4A24F766AA908',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__165.txt,10.0,b'0000000000000000',0.9998265689850238,0,250000
75,1000000,250000,chirp,564674,-12.0,18.473851,b'FFF381C971214172',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__166.txt,10.0,b'0000000000000000',0.9998093716432139,0,250000
76,1000000,250000,chirp,51745,-12.0,18.489978,b'FFF117AD3F09F126',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__167.txt,10.0,b'0000000000000000',0.9997725294079272,0,250000
77,1000000,250000,chirp,284418,-12.0,18.417659,b'FFF41AF4C0B71ABB',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__168.txt,10.0,b'0000000000000000',0.9998185012379647,0,250000
78,1000000,250000,chirp,332276,-12.0,18.446571,b'FFF402BAC2658956',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__169.txt,10.0,b'0000000000000000',0.999817057223842,0,250000
79,1000000,250000,chirp,692402,-12.0,18.421524,b'FFF285CEA971FBD9',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__17.txt,10.0,b'0000000000000000',0.9997943524881022,0,250000
80,1000000,250000,chirp,189813,-12.0,18.412924,b'FFF37705667AB9DA',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__170.txt,10.0,b'0000000000000000',0.9998087299522734,0,250000
81,1000000,250000,chirp,638426,-12.0,18.333878,b'FFF40F69D84809F7',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__171.txt,10.0,b'0000000000000000',0.999817813244846,0,250000
82,1000000,250000,chirp,55555,-12.0,18.440975,b'FFF2C3254FBC31E0',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__172.txt,10.0,b'0000000000000000',0.9997980085461087,0,250000
83,1000000,250000,chirp,705092,-12.0,18.472793,b'FFF43A6313D013F5',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__173.txt,10.0,b'0000000000000000',0.9998203746689003,0,250000
84,1000000,250000,chirp,79309,-12.0,18.517353,b'FFF37E9595E2C775',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__174.txt,10.0,b'0000000000000000',0.9998091807555155,0,250000
85,1000000,250000,chirp,138411,-12.0,18.422095,b'FFF4F0E7F7C4AED9',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__175.txt,10.0,b'0000000000000000',0.9998312536552187,0,250000
86,1000000,250000,chirp,44848,-12.0,18.492831,b'FFF35D1ECDCD1061',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__176.txt,10.0,b'0000000000000000',0.9998071861462459,0,250000
87,1000000,250000,chirp,128737,-12.0,18.37539,b'FFF275F751052FE3',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__177.txt,10.0,b'0000000000000000',0.9997934082794202,0,250000
88,1000000,250000,chirp,656405,-12.0,18.374453,b'FFF51D148ABC9B17',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__178.txt,10.0,b'0000000000000000',0.9998338866378041,0,250000
89,1000000,250000,chirp,566205,-12.0,18.520267,b'FFF51540827CE6C3',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__179.txt,10.0,b'0000000000000000',0.999833420037692,0,250000
90,1000000,250000,chirp,405222,-12.0,18.392965,b'FFF39765875FF9F9',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__18.txt,10.0,b'0000000000000000',0.9998106596825663,0,250000
91,1000000,250000,chirp,38864,-12.0,18.391,b'FFF1931CA5601FA3',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__180.txt,10.0,b'0000000000000000',0.9997798867165106,0,250000
92,1000000,250000,chirp,488652,-12.0,18.408309,b'FFF345DCA9A2DE89',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__181.txt,10.0,b'0000000000000000',0.9998057998397019,0,250000
93,1000000,250000,chirp,159792,-12.0,18.465026,b'FFF357AC3DDC988B',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__182.txt,10.0,b'0000000000000000',0.9998068614494166,0,250000
94,1000000,250000,chirp,742561,-12.0,18.45951,b'FFF3A6936C059922',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__183.txt,10.0,b'0000000000000000',0.9998115644375701,0,250000
95,1000000,250000,chirp,254100,-12.0,18.392649,b'FFF34767E4CA91D6',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__184.txt,10.0,b'0000000000000000',0.9998058918616073,0,250000
96,1000000,250000,chirp,428204,-12.0,18.423429,b'FFF4C7056D7EF1D5',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__185.txt,10.0,b'0000000000000000',0.9998287571192994,0,250000
97,1000000,250000,chirp,294174,-12.0,18.419419,b'FFF3D041D2BDC73A',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__186.txt,10.0,b'0000000000000000',0.9998140488339607,0,250000
98,1000000,250000,chirp,311001,-12.0,18.391966,b'FFF44711DC2CDF8E',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__187.txt,10.0,b'0000000000000000',0.9998211306193983,0,250000
99,1000000,250000,chirp,491525,-12.0,18.45848,b'FFF4C9648319F369',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__188.txt,10.0,b'0000000000000000',0.9998288984671502,0,250000
100,1000000,250000,chirp,113059,-12.0,18.456823,b'FFF38CE12971E51D',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__189.txt,10.0,b'0000000000000000',0.9998100328170448,0,250000
101,1000000,250000,chirp,733358,-12.0,18.458104,b'FFF4AF81B80DB07C',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__19.txt,10.0,b'0000000000000000',0.9998273555466344,0,250000
102,1000000,250000,chirp,216079,-12.0,18.42718,b'FFF54015EC83A323',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__190.txt,10.0,b'0000000000000000',0.99983597312213,0,250000
103,1000000,250000,chirp,737810,-12.0,18.474167,b'FFF44D07748A6BFA',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__191.txt,10.0,b'0000000000000000',0.9998214858247053,0,250000
104,1000000,250000,chirp,457393,-12.0,18.350192,b'FFF4F273FCF07DD8',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__192.txt,10.0,b'0000000000000000',0.9998313458608568,0,250000
105,1000000,250000,chirp,689164,-12.0,18.406335,b'FFF4DE70F38E15ED',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__193.txt,10.0,b'0000000000000000',0.9998301530609343,0,250000
106,1000000,250000,chirp,740702,-12.0,18.439203,b'FFF3FEBA5DBE7B03',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__194.txt,10.0,b'0000000000000000',0.9998168187137199,0,250000
107,1000000,250000,chirp,204122,-12.0,18.404262,b'FFF4F693DED83D46',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__195.txt,10.0,b'0000000000036184',0.9998315917026455,0,250000
108,1000000,250000,chirp,190198,-12.0,18.501166,b'FFF3728DBA5443E6',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__196.txt,10.0,b'0000000000000000',0.999808463670278,0,250000
109,1000000,250000,chirp,122657,-12.0,18.522582,b'FFF3A67E58B6D5C9',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__197.txt,10.0,b'0000000000000000',0.9998115595305664,0,250000
110,1000000,250000,chirp,104796,-12.0,18.385704,b'FFF263FE9E503A96',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__198.txt,10.0,b'0000000000000000',0.9997923370959264,0,250000
111,1000000,250000,chirp,47513,-12.0,18.485455,b'FFF0C02B1C5DDADA',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__199.txt,10.0,b'0000000000000000',0.9997673135043138,0,250000
112,1000000,250000,chirp,202325,-12.0,18.323557,b'FFF45D1EB2B09D69',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__2.txt,10.0,b'0000000000000000',0.999822444910651,0,250000
113,1000000,250000,chirp,140137,-12.0,18.316502,b'FFF496B8BFFE2F8D',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__20.txt,10.0,b'0000000000000000',0.9998258782434213,0,250000
114,1000000,250000,chirp,530042,-12.0,18.540352,b'FFF3498C545A00DC',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__200.txt,10.0,b'0000000000000000',0.9998060195542635,0,250000
115,1000000,250000,chirp,541449,-12.0,18.434825,b'FFF5A5C35113E657',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__201.txt,10.0,b'0000000000000000',0.9998420335624157,0,250000
116,1000000,250000,chirp,208356,-12.0,18.436974,b'FFF4535EDDF4F0E7',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__202.txt,10.0,b'0000000000032B72',0.9998218638047154,0,250000
117,1000000,250000,chirp,680026,-12.0,18.383576,b'FFF359B7AA76BDC8',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__203.txt,10.0,b'0000000000000000',0.9998069833186163,0,250000
118,1000000,250000,chirp,555369,-12.0,18.468809,b'FFF3D8B7B3F1835D',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__204.txt,10.0,b'0000000000000000',0.9998145531171243,0,250000
119,1000000,250000,chirp,515434,-12.0,18.458007,b'FFF4B82E9B34D8D0',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__205.txt,10.0,b'000000000007DC33',0.9998278726372577,0,250000
120,1000000,250000,chirp,104845,-12.0,18.445976,b'FFF32ADE466436D1',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__206.txt,10.0,b'0000000000000000',0.9998041908896916,0,250000
121,1000000,250000,chirp,483228,-12.0,18.414116,b'FFF43770779CA518',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__207.txt,10.0,b'0000000000000000',0.9998201989725312,0,250000
122,1000000,250000,chirp,372422,-12.0,18.388803,b'FFF368643B9C280E',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__208.txt,10.0,b'0000000000000000',0.9998078579625235,0,250000
123,1000000,250000,chirp,466690,-12.0,18.444484,b'FFF4C1C348723025',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__209.txt,10.0,b'0000000000000000',0.9998284436955565,0,250000
124,1000000,250000,chirp,272308,-12.0,18.340801,b'FFF3227DDD75F625',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__21.txt,10.0,b'0000000000000000',0.9998036916053578,0,250000
125,1000000,250000,chirp,249808,-12.0,18.396033,b'FFF3A80E0768CA00',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__210.txt,10.0,b'0000000000000000',0.9998116525888775,0,250000
126,1000000,250000,chirp,502166,-12.0,18.46813,b'FFF3731C8791669B',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__211.txt,10.0,b'0000000000078B2B',0.9998084969188931,0,250000
127,1000000,250000,chirp,288809,-12.0,18.411666,b'FFF33B1B1395995A',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__212.txt,10.0,b'0000000000000000',0.9998051587204685,0,250000
128,1000000,250000,chirp,749389,-12.0,18.385702,b'FFF3F195C68627D9',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__213.txt,10.0,b'0000000000000000',0.9998160353339008,0,250000
129,1000000,250000,chirp,592383,-12.0,18.404068,b'FFF3AE8FE8145DBD',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__214.txt,10.0,b'0000000000000000',0.9998120404562356,0,250000
130,1000000,250000,chirp,375573,-12.0,18.538795,b'FFF3CC7328BCDDAE',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__215.txt,10.0,b'0000000000000000',0.9998138219022965,0,250000
131,1000000,250000,chirp,132014,-12.0,18.442578,b'FFF5C430B6721D9E',-12.0db_10.0sigma_haystacks/chirp/2018-05-16_033932__216.txt,10.0,b'0000000000000000',0.9998438471724929,0,250000
