,HstackSize,NeedleSize,NeedleType,StartSam,dSNR,energy,entropy_hex,file_name,sigma,start_window,norm_entropy,geometry,sweep size (bytes)
20,1000000,250000,chirp,427507,-11.0,18.373321,b'FFF3786993999AFE',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__116.txt,10.0,b'0000000000000000',0.9998088128810195,0,250000
21,1000000,250000,chirp,469697,-11.0,18.331811,b'FFF31ACEF5A39A6C',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__117.txt,10.0,b'0000000000073D6C',0.9998032336494717,0,250000
22,1000000,250000,chirp,114893,-11.0,18.492132,b'FFF2088F9B29FB98',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__118.txt,10.0,b'000000000001B4B0',0.999786887226186,0,250000
23,1000000,250000,chirp,210271,-11.0,18.434235,b'FFF2776987D847FF',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__119.txt,10.0,b'0000000000000000',0.999793494476621,0,250000
24,1000000,250000,chirp,140876,-11.0,18.388261,b'FFF3061FD2A94E43',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__12.txt,10.0,b'0000000000021F98',0.9998020007794015,0,250000
25,1000000,250000,chirp,730224,-11.0,18.383619,b'FFF3ADD912C9ED3A',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__120.txt,10.0,b'0000000000000000',0.9998119978870716,0,250000
26,1000000,250000,chirp,655533,-11.0,18.434204,b'FFF28C1704E9AEE9',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__121.txt,10.0,b'0000000000000000',0.9997947269629666,0,250000
27,1000000,250000,chirp,189852,-11.0,18.302341,b'FFF248C7CA21D490',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__122.txt,10.0,b'000000000002E2A2',0.9997907150046851,0,250000
28,1000000,250000,chirp,156426,-11.0,18.312595,b'FFF2238592BC68C8',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__123.txt,10.0,b'0000000000025158',0.9997884942156233,0,250000
29,1000000,250000,chirp,663097,-11.0,18.51226,b'FFF1DF69F9EDA3E1',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__124.txt,10.0,b'00000000000A16E4',0.9997844346743734,0,250000
30,1000000,250000,chirp,264314,-11.0,18.540597,b'FFF20B62D24FBE47',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__125.txt,10.0,b'0000000000041AC1',0.9997870556128978,0,250000
31,1000000,250000,chirp,254144,-11.0,18.436261,b'FFEF2F9F2C74A126',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__126.txt,10.0,b'000000000003CF34',0.9997434390647464,0,250000
32,1000000,250000,chirp,28710,-11.0,18.412767,b'FFEE853BB72D3C4A',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__127.txt,10.0,b'0000000000000000',0.9997332831182364,0,250000
33,1000000,250000,chirp,504145,-11.0,18.523104,b'FFF33365C677CB93',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__128.txt,10.0,b'0000000000000000',0.9998046992754716,0,250000
34,1000000,250000,chirp,366016,-11.0,18.525118,b'FFF16B8926006C5A',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__129.txt,10.0,b'000000000005C399',0.999777527793414,0,250000
35,1000000,250000,chirp,743916,-11.0,18.506043,b'FFF3F41934928631',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__13.txt,10.0,b'00000000000B51CE',0.9998161851440931,0,250000
36,1000000,250000,chirp,175077,-11.0,18.346851,b'FFF38FF3AD995EB2',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__130.txt,10.0,b'0000000000000000',0.9998102159421243,0,250000
37,1000000,250000,chirp,50974,-11.0,18.485764,b'FFF143370848DF9B',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__131.txt,10.0,b'0000000000000000',0.9997751244884827,0,250000
38,1000000,250000,chirp,293361,-11.0,18.436867,b'FFF479CFC0656509',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__132.txt,10.0,b'00000000000468FE',0.9998241550641943,0,250000
39,1000000,250000,chirp,585328,-11.0,18.481183,b'FFF4AE3F5935B9EC',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__133.txt,10.0,b'0000000000000000',0.9998272804889073,0,250000
40,1000000,250000,chirp,361324,-11.0,18.458154,b'FFF385764C3EDFBF',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__134.txt,10.0,b'0000000000057E47',0.9998095907033036,0,250000
41,1000000,250000,chirp,19731,-11.0,18.501626,b'FFF02BB9700A228C',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__135.txt,10.0,b'0000000000000000',0.9997584655502938,0,250000
42,1000000,250000,chirp,2607,-11.0,18.369333,b'FFEE1F13CDD98ED7',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__136.txt,10.0,b'0000000000000000',0.9997271941518646,0,250000
43,1000000,250000,chirp,389597,-11.0,18.371507,b'FFF132E1744FB4A8',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__137.txt,10.0,b'000000000005F4E3',0.9997741508889807,0,250000
44,1000000,250000,chirp,357337,-11.0,18.529882,b'FFF260D0B31410C2',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__138.txt,10.0,b'0000000000058612',0.9997921475906681,0,250000
45,1000000,250000,chirp,108070,-11.0,18.473564,b'FFF3EA0B3B36A17C',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__139.txt,10.0,b'000000000001A654',0.9998155858440563,0,250000
46,1000000,250000,chirp,165113,-11.0,18.496586,b'FFF14BB51B823614',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__14.txt,10.0,b'0000000000024438',0.9997756306797861,0,250000
47,1000000,250000,chirp,667905,-11.0,18.444793,b'FFF2BD157463D39D',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__140.txt,10.0,b'0000000000000000',0.9997976472262871,0,250000
48,1000000,250000,chirp,655621,-11.0,18.395017,b'FFF0A9C049CC864F',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__141.txt,10.0,b'00000000000A0327',0.9997659773305704,0,250000
49,1000000,250000,chirp,84818,-11.0,18.428456,b'FFF358B0AFF91A60',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__142.txt,10.0,b'0000000000000000',0.9998069220891675,0,250000
50,1000000,250000,chirp,675693,-11.0,18.484664,b'FFF391F96E859C08',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__143.txt,10.0,b'0000000000000000',0.9998103364910294,0,250000
51,1000000,250000,chirp,525239,-11.0,18.444333,b'FFF363081030EE26',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__144.txt,10.0,b'0000000000080506',0.9998075384793912,0,250000
52,1000000,250000,chirp,353718,-11.0,18.429275,b'FFF459E6BC997199',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__145.txt,10.0,b'0000000000000000',0.9998222530672132,0,250000
53,1000000,250000,chirp,675637,-11.0,18.371356,b'FFF2219751755480',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__146.txt,10.0,b'00000000000A3E2E',0.9997883791379157,0,250000
54,1000000,250000,chirp,708828,-11.0,18.49964,b'FFF39075E23A2ABB',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__147.txt,10.0,b'0000000000000000',0.9998102462579729,0,250000
55,1000000,250000,chirp,63487,-11.0,18.403508,b'FFEFFAB1CED4103A',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__148.txt,10.0,b'0000000000000000',0.9997555431462646,0,250000
56,1000000,250000,chirp,34687,-11.0,18.499876,b'FFF0266274B458D9',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__149.txt,10.0,b'0000000000000000',0.9997581472750466,0,250000
57,1000000,250000,chirp,8499,-11.0,18.478299,b'FFEB4E6DBFD5E891',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__15.txt,10.0,b'0000000000000000',0.9996842401449936,0,250000
58,1000000,250000,chirp,55974,-11.0,18.380471,b'FFF0C07DB964F789',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__150.txt,10.0,b'0000000000000000',0.9997673327392426,0,250000
59,1000000,250000,chirp,662166,-11.0,18.443639,b'FFF38406C4CFFDCA',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__151.txt,10.0,b'0000000000000000',0.9998095051312816,0,250000
60,1000000,250000,chirp,187241,-11.0,18.402521,b'FFF28A9FBEB45DFA',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__152.txt,10.0,b'000000000002DD5F',0.9997946395876212,0,250000
61,1000000,250000,chirp,459694,-11.0,18.372409,b'FFF283210B2EB035',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__153.txt,10.0,b'0000000000070941',0.9997941928551721,0,250000
62,1000000,250000,chirp,127698,-11.0,18.385479,b'FFF42399B5F550B7',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__154.txt,10.0,b'0000000000000000',0.9998190164823957,0,250000
63,1000000,250000,chirp,588828,-11.0,18.444133,b'FFF1FEAA38BB7EE7',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__155.txt,10.0,b'00000000000901B1',0.9997862973766427,0,250000
64,1000000,250000,chirp,495446,-11.0,18.498872,b'FFF28EEDEC4C182E',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__156.txt,10.0,b'0000000000078E45',0.9997948962084567,0,250000
65,1000000,250000,chirp,540936,-11.0,18.370032,b'FFF15BB82F2E0F47',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__157.txt,10.0,b'0000000000000000',0.9997765850704854,0,250000
66,1000000,250000,chirp,326023,-11.0,18.468696,b'FFF32E9F64098139',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__158.txt,10.0,b'0000000000000000',0.9998044146669027,0,250000
67,1000000,250000,chirp,96332,-11.0,18.439485,b'FFF30EDAABACE11F',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__159.txt,10.0,b'0000000000000000',0.9998025211204324,0,250000
68,1000000,250000,chirp,273934,-11.0,18.400867,b'FFF3C970FD4BA8EF',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__16.txt,10.0,b'00000000000452BC',0.9998136425831904,0,250000
69,1000000,250000,chirp,250379,-11.0,18.350213,b'FFF329C43DBB0A07',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__160.txt,10.0,b'000000000003D3DB',0.9998041252235731,0,250000
70,1000000,250000,chirp,580285,-11.0,18.481785,b'FFF1B7899077FC9B',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__161.txt,10.0,b'000000000008E6D2',0.9997820578432481,0,250000
71,1000000,250000,chirp,71971,-11.0,18.399463,b'FFF0C243533293C7',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__162.txt,10.0,b'0000000000000000',0.9997674383514072,0,250000
72,1000000,250000,chirp,591333,-11.0,18.396613,b'FFF09BDE40F5919B',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__163.txt,10.0,b'0000000000090A1E',0.9997651498424232,0,250000
73,1000000,250000,chirp,692901,-11.0,18.412526,b'FFF3D01C940D1FEB',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__164.txt,10.0,b'00000000000A946C',0.9998140401622106,0,250000
74,1000000,250000,chirp,450005,-11.0,18.558607,b'FFF2FBEB68A4788F',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__165.txt,10.0,b'000000000006D814',0.9998013925293366,0,250000
75,1000000,250000,chirp,622673,-11.0,18.418503,b'FFF32E552A1584F6',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__166.txt,10.0,b'000000000009835A',0.9998043973847272,0,250000
76,1000000,250000,chirp,296001,-11.0,18.503394,b'FFEF966843769671',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__167.txt,10.0,b'00000000000487D9',0.9997495655583982,0,250000
77,1000000,250000,chirp,624985,-11.0,18.452002,b'FFF2F3FD0634B22D',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__168.txt,10.0,b'00000000000985C1',0.9998009197936024,0,250000
78,1000000,250000,chirp,330453,-11.0,18.482344,b'FFF3B4DB7ACCEACE',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__169.txt,10.0,b'0000000000000000',0.9998124156798444,0,250000
79,1000000,250000,chirp,311193,-11.0,18.446663,b'FFF274EF66DBF06A',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__17.txt,10.0,b'0000000000000000',0.9997933468319926,0,250000
80,1000000,250000,chirp,742435,-11.0,18.461214,b'FFF306865B465856',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__170.txt,10.0,b'00000000000B2220',0.9998020246523763,0,250000
81,1000000,250000,chirp,597866,-11.0,18.394602,b'FFF2E2402551D509',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__171.txt,10.0,b'0000000000092F1D',0.9997998625379475,0,250000
82,1000000,250000,chirp,261530,-11.0,18.455548,b'FFF3ADEBF9F5592D',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__172.txt,10.0,b'0000000000000000',0.9998120022882707,0,250000
83,1000000,250000,chirp,633491,-11.0,18.470996,b'FFF2BE2C057952A6',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__173.txt,10.0,b'000000000009BC5F',0.9997977120851591,0,250000
84,1000000,250000,chirp,302259,-11.0,18.486906,b'FFF302A16571B59F',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__174.txt,10.0,b'0000000000000000',0.9998017925294737,0,250000
85,1000000,250000,chirp,366481,-11.0,18.445534,b'FFF262C52957250D',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__175.txt,10.0,b'00000000000587F2',0.9997922641135487,0,250000
86,1000000,250000,chirp,398881,-11.0,18.409972,b'FFF3A1BD87A85F02',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__176.txt,10.0,b'0000000000061779',0.999811276218368,0,250000
87,1000000,250000,chirp,593405,-11.0,18.423786,b'FFF2F2796D8D4A21',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__177.txt,10.0,b'0000000000000000',0.9998008295493054,0,250000
88,1000000,250000,chirp,94707,-11.0,18.402611,b'FFF154AF7744EFFD',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__178.txt,10.0,b'0000000000000000',0.9997761658080611,0,250000
89,1000000,250000,chirp,352480,-11.0,18.462802,b'FFF2D14AB8311912',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__179.txt,10.0,b'0000000000000000',0.9997988517208721,0,250000
90,1000000,250000,chirp,40712,-11.0,18.415433,b'FFEF1F66F4D3CCCF',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__18.txt,10.0,b'0000000000000000',0.9997424723013204,0,250000
91,1000000,250000,chirp,73367,-11.0,18.492038,b'FFF02DCB0D28F704',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__180.txt,10.0,b'0000000000011F8A',0.9997585888606045,0,250000
92,1000000,250000,chirp,243311,-11.0,18.406636,b'FFF46F702EEF4BE5',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__181.txt,10.0,b'0000000000000000',0.999823536766539,0,250000
93,1000000,250000,chirp,619693,-11.0,18.396559,b'FFF0DFF1F3530654',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__182.txt,10.0,b'000000000009759F',0.9997692075442722,0,250000
94,1000000,250000,chirp,744450,-11.0,18.456224,b'FFF2EA18F4D09F05',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__183.txt,10.0,b'00000000000B564F',0.9998003302505958,0,250000
95,1000000,250000,chirp,510474,-11.0,18.451794,b'FFF020D31603A94C',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__184.txt,10.0,b'000000000007CC96',0.9997578158709205,0,250000
96,1000000,250000,chirp,717355,-11.0,18.396529,b'FFF2A1B445BFA779',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__185.txt,10.0,b'00000000000AE3AB',0.9997960152738857,0,250000
97,1000000,250000,chirp,702871,-11.0,18.465341,b'FFF3786565DDB7AD',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__186.txt,10.0,b'00000000000AB6C6',0.9998088119081022,0,250000
98,1000000,250000,chirp,89840,-11.0,18.488653,b'FFF3677323B822BF',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__187.txt,10.0,b'0000000000000000',0.9998078018286098,0,250000
99,1000000,250000,chirp,520290,-11.0,18.427909,b'FFF235551FCB7749',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__188.txt,10.0,b'000000000007F314',0.99978955581882,0,250000
100,1000000,250000,chirp,734467,-11.0,18.447184,b'FFF224F786ABF326',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__189.txt,10.0,b'00000000000B4F14',0.999788580351989,0,250000
101,1000000,250000,chirp,221279,-11.0,18.424251,b'FFF34122289BDAF4',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__19.txt,10.0,b'0000000000033C08',0.9998055179972732,0,250000
102,1000000,250000,chirp,531913,-11.0,18.429632,b'FFF3D83D227CAFCE',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__190.txt,10.0,b'0000000000000000',0.999814524579494,0,250000
103,1000000,250000,chirp,422922,-11.0,18.376753,b'FFF33420335AF62D',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__191.txt,10.0,b'00000000000621EB',0.9998047426810038,0,250000
104,1000000,250000,chirp,137507,-11.0,18.382434,b'FFF399AB8CB87BE0',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__192.txt,10.0,b'00000000000218D0',0.9998107951948628,0,250000
105,1000000,250000,chirp,161646,-11.0,18.503629,b'FFF24FBAFF929A41',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__193.txt,10.0,b'00000000000281A5',0.9997911292590039,0,250000
106,1000000,250000,chirp,659950,-11.0,18.467715,b'FFF3556CD5963963',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__194.txt,10.0,b'00000000000A2411',0.999806727476959,0,250000
107,1000000,250000,chirp,572148,-11.0,18.428393,b'FFF4177CA436856D',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__195.txt,10.0,b'0000000000000000',0.9998182944584305,0,250000
108,1000000,250000,chirp,21384,-11.0,18.427468,b'FFEFC372D02B635D',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__196.txt,10.0,b'0000000000000000',0.9997522502236911,0,250000
109,1000000,250000,chirp,177809,-11.0,18.354423,b'FFF346196486ED7D',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__197.txt,10.0,b'000000000002C1FA',0.9998058139795167,0,250000
110,1000000,250000,chirp,622833,-11.0,18.427698,b'FFF3368F5B4A298E',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__198.txt,10.0,b'0000000000095FE8',0.9998048877708149,0,250000
111,1000000,250000,chirp,636232,-11.0,18.539563,b'FFF334510A5DF336',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__199.txt,10.0,b'0000000000000000',0.9998047540524266,0,250000
112,1000000,250000,chirp,336294,-11.0,18.364996,b'FFF3C69F8D7318D7',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__2.txt,10.0,b'0000000000000000',0.999813474610573,0,250000
113,1000000,250000,chirp,487874,-11.0,18.40536,b'FFF0D76238F08086',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__20.txt,10.0,b'0000000000076C89',0.9997686972428159,0,250000
114,1000000,250000,chirp,659052,-11.0,18.420824,b'FFF1DBEF889FF68F',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__200.txt,10.0,b'00000000000A0F88',0.9997842273520517,0,250000
115,1000000,250000,chirp,617215,-11.0,18.518198,b'FFF189C63443E5FA',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__201.txt,10.0,b'0000000000096A51',0.9997793301483991,0,250000
116,1000000,250000,chirp,87299,-11.0,18.552032,b'FFF1FAF08A8F69BF',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__202.txt,10.0,b'00000000000159DC',0.9997860753306306,0,250000
117,1000000,250000,chirp,131434,-11.0,18.368897,b'FFF3A561DD73B34E',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__203.txt,10.0,b'000000000001FE56',0.9998114932945572,0,250000
118,1000000,250000,chirp,735226,-11.0,18.42039,b'FFF366A861D074EA',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__204.txt,10.0,b'00000000000B5457',0.9998077546204643,0,250000
119,1000000,250000,chirp,705459,-11.0,18.410962,b'FFF344843B5631B4',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__205.txt,10.0,b'00000000000AC9CC',0.9998057196456436,0,250000
120,1000000,250000,chirp,580273,-11.0,18.388231,b'FFF3AD85F7388366',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__206.txt,10.0,b'000000000008CB29',0.9998119785370552,0,250000
121,1000000,250000,chirp,236621,-11.0,18.416307,b'FFF02C381F776C4D',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__207.txt,10.0,b'000000000003A038',0.9997584950465048,0,250000
122,1000000,250000,chirp,370967,-11.0,18.439778,b'FFF3D66B5AB65D97',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__208.txt,10.0,b'0000000000000000',0.9998144161315508,0,250000
123,1000000,250000,chirp,366455,-11.0,18.404261,b'FFF3EF547B5B2F17',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__209.txt,10.0,b'0000000000000000',0.9998159009222547,0,250000
124,1000000,250000,chirp,694076,-11.0,18.366918,b'FFF270D64B5FBAD8',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__21.txt,10.0,b'00000000000A9983',0.9997931025676497,0,250000
125,1000000,250000,chirp,2463,-11.0,18.53233,b'FFEE13AAA8946BE3',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__210.txt,10.0,b'0000000000000000',0.9997265140196575,0,250000
126,1000000,250000,chirp,674002,-11.0,18.445217,b'FFF3FBA941D44C31',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__211.txt,10.0,b'0000000000000000',0.9998166359162763,0,250000
127,1000000,250000,chirp,703386,-11.0,18.38887,b'FFF2FF97CEADCE93',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__212.txt,10.0,b'00000000000ABC66',0.9998016114829433,0,250000
128,1000000,250000,chirp,319251,-11.0,18.40905,b'FFF57AF15649F93A',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__213.txt,10.0,b'000000000004DF00',0.9998394812776396,0,250000
129,1000000,250000,chirp,182528,-11.0,18.465328,b'FFF399C3AEE697FC',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__214.txt,10.0,b'000000000002C680',0.999810800813885,0,250000
130,1000000,250000,chirp,527816,-11.0,18.36361,b'FFF2FC8763986A99',-11.0db_10.0sigma_haystacks/chirp/2018-05-16_025703__215.txt,10.0,b'00000000000810EE',0.9998014288463267,0,250000
